"id","dam","sire","sex"
"VH21447","F464519","VE27916",NA
"VH21446","F464519","VE27916",NA
"VH21411","F464594","VE26323",NA
"VH21416","F464594","VE26323",NA
"VH21415","F464594","VE26323",NA
"VH21407","F464594","VE26323",NA
"VH21412","F464594","VE26323",NA
"VH21408","F464594","VE26323",NA
"VH21417","F464594","VE26323",NA
"VH21414","F464594","VE26323",NA
"VH21418","F464594","VE26323",NA
"VH21410","F464594","VE26323",NA
"VH21413","F464594","VE26323",NA
"VH21409","F464594","VE26323",NA
"VH21253","VE33141","F465076",NA
"VH21252","VE33141","F465076",NA
"VH21256","VE33141","F465076",NA
"VH21259","VE33141","F465076",NA
"VH21261","VE33141","F465076",NA
"VH21255","VE33141","F465076",NA
"VH21257","VE33141","F465076",NA
"VH21254","VE33141","F465076",NA
"VH21258","VE33141","F465076",NA
"VH21260","VE33141","F465076",NA
"VH21093","F464595","VE26489",NA
"VH21088","F464595","VE26489",NA
"VH21091","F464595","VE26489",NA
"VH21094","F464595","VE26489",NA
"VH21086","F464595","VE26489",NA
"VH21089","F464595","VE26489",NA
"VH21092","F464595","VE26489",NA
"VH21090","F464595","VE26489",NA
"VH21095","F464595","VE26489",NA
"VH21087","F464595","VE26489",NA
"VH21096","F464595","VE26489",NA
"VH21241","F465075","VE33780",NA
"VH21246","F465075","VE33780",NA
"VH21243","F465075","VE33780",NA
"VH21248","F465075","VE33780",NA
"VH21245","F465075","VE33780",NA
"VH21244","F465075","VE33780",NA
"VH21251","F465075","VE33780",NA
"VH21249","F465075","VE33780",NA
"VH21240","F465075","VE33780",NA
"VH21250","F465075","VE33780",NA
"VH21247","F465075","VE33780",NA
"VH21242","F465075","VE33780",NA
"VH21459","E956828","VE26002",NA
"VH21461","E956828","VE26002",NA
"VH21463","E956828","VE26002",NA
"VH21465","E956828","VE26002",NA
"VH21462","E956828","VE26002",NA
"VH21460","E956828","VE26002",NA
"VH21464","E956828","VE26002",NA
"VH21406","VH12011","VE26493",NA
"VH21402","VH12011","VE26493",NA
"VH21401","VH12011","VE26493",NA
"VH21404","VH12011","VE26493",NA
"VH21403","VH12011","VE26493",NA
"VH21405","VH12011","VE26493",NA
"VH21437","VE26929","VE33161",NA
"VH21441","VE26929","VE33161",NA
"VH21435","VE26929","VE33161",NA
"VH21440","VE26929","VE33161",NA
"VH21439","VE26929","VE33161",NA
"VH21434","VE26929","VE33161",NA
"VH21436","VE26929","VE33161",NA
"VH21442","VE26929","VE33161",NA
"VH21438","VE26929","VE33161",NA
"VH21009","F464518","VH12016",NA
"VH21011","F464518","VH12016",NA
"VH21010","F464518","VH12016",NA
"VH21018","F464518","VH12016",NA
"VH21015","F464518","VH12016",NA
"VH21017","F464518","VH12016",NA
"VH21008","F464518","VH12016",NA
"VH21016","F464518","VH12016",NA
"VH21007","F464518","VH12016",NA
"VH21012","F464518","VH12016",NA
"VH21014","F464518","VH12016",NA
"VH21055","NN35843","F464600",NA
"VH21053","NN35843","F464600",NA
"VH21057","NN35843","F464600",NA
"VH21056","NN35843","F464600",NA
"VH21054","NN35843","F464600",NA
"VH21265","E956699","E956700",NA
"VH21263","E956699","E956700",NA
"VH21262","E956699","E956700",NA
"VH21264","E956699","E956700",NA
"VH21208","E464517","VE26316",NA
"VH21203","E464517","VE26316",NA
"VH21204","E464517","VE26316",NA
"VH21202","E464517","VE26316",NA
"VH21201","E464517","VE26316",NA
"VH21207","E464517","VE26316",NA
"VH21206","E464517","VE26316",NA
"VH21209","E464517","VE26316",NA
"VH21205","E464517","VE26316",NA
"VH21475","E587134","VE32569",NA
"VH21477","E587134","VE32569",NA
"VH21485","E587134","VE32569",NA
"VH21484","E587134","VE32569",NA
"VH21488","E587134","VE32569",NA
"VH21479","E587134","VE32569",NA
"VH21481","E587134","VE32569",NA
"VH21476","E587134","VE32569",NA
"VH21483","E587134","VE32569",NA
"VH21480","E587134","VE32569",NA
"VH21486","E587134","VE32569",NA
"VH21487","E587134","VE32569",NA
"VH21482","E587134","VE32569",NA
"VH21478","E587134","VE32569",NA
"VH21084","F464599","C659245",NA
"VH21083","F464599","C659245",NA
"VH21082","F464599","C659245",NA
"VH21079","F464599","C659245",NA
"VH21078","F464599","C659245",NA
"VH21080","F464599","C659245",NA
"VH21085","F464599","C659245",NA
"VH21081","F464599","C659245",NA
"VH21077","F464599","C659245",NA
"VE26181",NA,NA,NA
"VE26178",NA,NA,"M"
"VE26179",NA,NA,NA
"VE26173",NA,NA,"F"
"VE26180",NA,NA,NA
"VE26177",NA,NA,NA
"VE26171",NA,NA,NA
"VE26174",NA,NA,NA
"VE26175",NA,NA,NA
"VE26172",NA,NA,NA
"VE26176",NA,NA,NA
"VE26129",NA,NA,"F"
"VE26127",NA,NA,NA
"VE26125",NA,NA,NA
"VE26126",NA,NA,NA
"VE26130",NA,NA,NA
"VE26131",NA,NA,NA
"VE26132",NA,NA,NA
"VE26128",NA,NA,NA
"VE26133",NA,NA,NA
"VE26152","VE33444","VE26923",NA
"VE26151","VE33444","VE26923",NA
"VE26150","VE33444","VE26923",NA
"VE26149","VE33444","VE26923","F"
"VE32926","E985300","F952195",NA
"VE32924","E985300","F952195",NA
"VE32927","E985300","F952195",NA
"VE32925","E985300","F952195","M"
"VE32923","E985300","F952195",NA
"VE26165","NN88118","VE33442",NA
"VE26170","NN88118","VE33442",NA
"VE26164","NN88118","VE33442",NA
"VE26169","NN88118","VE33442",NA
"VE26167","NN88118","VE33442",NA
"VE26166","NN88118","VE33442",NA
"VE26163","NN88118","VE33442",NA
"VE26168","NN88118","VE33442",NA
"VE26161","VE27781","VE33324",NA
"VE26154","VE27781","VE33324",NA
"VE26157","VE27781","VE33324",NA
"VE26155","VE27781","VE33324",NA
"VE26156","VE27781","VE33324","M"
"VE26159","VE27781","VE33324",NA
"VE26153","VE27781","VE33324",NA
"VE26160","VE27781","VE33324",NA
"VE26158","VE27781","VE33324","F"
"VE32921","NN88706","E956826",NA
"VE32922","NN88706","E956826",NA
"VE32920","NN88706","E956826",NA
"VE32907","E984828","F877412",NA
"VE32906","E984828","F877412","M"
"VE32902","E984828","F877412",NA
"VE32901","E984828","F877412",NA
"VE32905","E984828","F877412",NA
"VE32903","E984828","F877412",NA
"VE32904","E984828","F877412",NA
"VE26143","VB55238","VB55929",NA
"VE26144","VB55238","VB55929",NA
"VE26148","VB55238","VB55929",NA
"VE26147","VB55238","VB55929",NA
"VE26146","VB55238","VB55929","F"
"VE26142","VB55238","VB55929",NA
"VE26145","VB55238","VB55929",NA
"VE26188","VE33335","F491212",NA
"VE26187","VE33335","F491212",NA
"VE26183","VE33335","F491212",NA
"VE26182","VE33335","F491212",NA
"VE26186","VE33335","F491212",NA
"VE26185","VE33335","F491212",NA
"VE26184","VE33335","F491212",NA
"VE26092","VE32525","VE54785","F"
"VE26091","VE32525","VE54785",NA
"VE26090","VE32525","VE54785",NA
"VE26093","VE32525","VE54785",NA
"VE26094","VE32525","VE54785","M"
"VE26096",NA,NA,NA
"VE26095",NA,NA,NA
"VE26098",NA,NA,NA
"VE26099",NA,NA,NA
"VE26097",NA,NA,NA
"VE26100",NA,NA,NA
"VE26102",NA,NA,NA
"VE26101",NA,NA,NA
"VE26103",NA,NA,NA
"VE26107","VE27770",NA,NA
"VE26112","VE27770",NA,NA
"VE26109","VE27770",NA,NA
"VE26105","VE27770",NA,NA
"VE26104","VE27770",NA,NA
"VE26106","VE27770",NA,NA
"VE26111","VE27770",NA,NA
"VE26108","VE27770",NA,NA
"VE26113","VE27770",NA,NA
"VE26114","VE27770",NA,NA
"VE26110","VE27770",NA,NA
"VE26136","VE27803",NA,NA
"VE26134","VE27803",NA,NA
"VE26137","VE27803",NA,"M"
"VE26139","VE27803",NA,NA
"VE26141","VE27803",NA,NA
"VE26140","VE27803",NA,NA
"VE26135","VE27803",NA,NA
"VE26138","VE27803",NA,NA
"VE26162","VC47349",NA,NA
"VE26118","F874418","C375766",NA
"VE26122","F874418","C375766",NA
"VE26124","F874418","C375766",NA
"VE26120","F874418","C375766",NA
"VE26123","F874418","C375766",NA
"VE26121","F874418","C375766",NA
"VE26116","F874418","C375766",NA
"VE26119","F874418","C375766",NA
"VE26117","F874418","C375766",NA
"VE26115","VE26320","VE32781",NA
"VE26198",NA,"VE26931",NA
"VE26200",NA,"VE26931",NA
"VE26193",NA,"VE26931",NA
"VE26189",NA,"VE26931",NA
"VE26190",NA,"VE26931",NA
"VE26195",NA,"VE26931",NA
"VE26199",NA,"VE26931",NA
"VE26194",NA,"VE26931",NA
"VE26191",NA,"VE26931",NA
"VE26192",NA,"VE26931",NA
"VE26197",NA,"VE26931",NA
"VE26196",NA,"VE26931",NA
"VH84437","VE33226","VE27160",NA
"VH84430","VE33226","VE27160",NA
"VH84433","VE33226","VE27160",NA
"VH84432","VE33226","VE27160",NA
"VH84426","VE33226","VE27160",NA
"VH84435","VE33226","VE27160",NA
"VH84438","VE33226","VE27160",NA
"VH84434","VE33226","VE27160","M"
"VH84428","VE33226","VE27160",NA
"VH84427","VE33226","VE27160",NA
"VH84436","VE33226","VE27160",NA
"VH84431","VE33226","VE27160",NA
"VH84429","VE33226","VE27160",NA
"VH84728","NN88452","E956075",NA
"VH84729","NN88452","E956075",NA
"VH84732","NN88452","E956075",NA
"VH84731","NN88452","E956075","F"
"VH84735","NN88452","E956075",NA
"VH84733","NN88452","E956075",NA
"VH84734","NN88452","E956075",NA
"VH84730","NN88452","E956075",NA
"VH84425","NN87943","E906965",NA
"VH84419","NN87943","E906965","F"
"VH84420","NN87943","E906965",NA
"VH84422","NN87943","E906965",NA
"VH84423","NN87943","E906965","F"
"VH84424","NN87943","E906965",NA
"VH84421","NN87943","E906965",NA
"VH84724","C696499","E906991",NA
"VH84727","C696499","E906991",NA
"VH84726","C696499","E906991",NA
"VH84725","C696499","E906991",NA
"VH84723","C696499","E906991",NA
"VH84722","C696499","E906991",NA
"VH84721","C696499","E906991",NA
"VH84682","VE27207","E066327",NA
"VH84678","VE27207","E066327",NA
"VH84681","VE27207","E066327",NA
"VH84674","VE27207","E066327",NA
"VH84679","VE27207","E066327",NA
"VH84673","VE27207","E066327",NA
"VH84683","VE27207","E066327",NA
"VH84676","VE27207","E066327",NA
"VH84675","VE27207","E066327",NA
"VH84677","VE27207","E066327",NA
"VH84672","VE33228","VE26457","F"
"VH84667","VE33228","VE26457",NA
"VH84670","VE33228","VE26457",NA
"VH84668","VE33228","VE26457",NA
"VH84671","VE33228","VE26457",NA
"VH84669","VE33228","VE26457",NA
"VH84659","E956216","VE27900",NA
"VH84665","E956216","VE27900",NA
"VH84661","E956216","VE27900","F"
"VH84662","E956216","VE27900",NA
"VH84663","E956216","VE27900",NA
"VH84664","E956216","VE27900",NA
"VH84660","E956216","VE27900",NA
"VH84666","E956216","VE27900",NA
"VH84440","VB55520","NN88899",NA
"VH84443","VB55520","NN88899",NA
"VH84442","VB55520","NN88899",NA
"VH84441","VB55520","NN88899",NA
"VH84444","VB55520","NN88899",NA
"VH84439","VB55520","NN88899",NA
"VH84615","VE33388","E956524",NA
"VH84616","VE33388","E956524",NA
"VH84614","VE33388","E956524",NA
"VH84618","VE33388","E956524",NA
"VH84619","VE33388","E956524",NA
"VH84613","VE33388","E956524",NA
"VH84617","VE33388","E956524",NA
"VH84620","VE33388","E956524",NA
"VH84515","VE27883","VE27854",NA
"VH84521","VE27883","VE27854",NA
"VH84514","VE27883","VE27854",NA
"VH84517","VE27883","VE27854","M"
"VH84519","VE27883","VE27854",NA
"VH84513","VE27883","VE27854",NA
"VH84518","VE27883","VE27854",NA
"VH84520","VE27883","VE27854",NA
"VH84516","VE27883","VE27854","F"
"VH84697","VE32800","E957000",NA
"VH84695","VE32800","E957000",NA
"VH84692","VE32800","E957000",NA
"VH84693","VE32800","E957000",NA
"VH84696","VE32800","E957000",NA
"VH84694","VE32800","E957000",NA
"VH84698","VE32800","E957000",NA
"VH84699","VE32800","E957000",NA
"VH84374","VE33274","E956997",NA
"VH84380","VE33274","E956997",NA
"VH84378","VE33274","E956997",NA
"VH84379","VE33274","E956997",NA
"VH84376","VE33274","E956997",NA
"VH84377","VE33274","E956997",NA
"VH84375","VE33274","E956997",NA
"VH84371","E906995",NA,NA
"VH84369","E906995",NA,NA
"VH84368","E906995",NA,NA
"VH84372","E906995",NA,NA
"VH84370","E906995",NA,NA
"VH84373","E906995",NA,"M"
"VH84367","E906995",NA,NA
"VH84397","E956999","VE33386",NA
"VH84399","E956999","VE33386",NA
"VH84398","E956999","VE33386",NA
"VH84710","VH12033","F937185",NA
"VH84709","VH12033","F937185",NA
"VH84708","VH12033","F937185",NA
"VH84715","VH12033","F937185",NA
"VH84712","VH12033","F937185",NA
"VH84716","VH12033","F937185",NA
"VH84711","VH12033","F937185",NA
"VH84714","VH12033","F937185",NA
"VH84713","VH12033","F937185",NA
"VH84707","VH12033","F937185",NA
"VH84635","VC47261","NN88885",NA
"VH84631","VC47261","NN88885",NA
"VH84636","VC47261","NN88885",NA
"VH84629","VC47261","NN88885",NA
"VH84630","VC47261","NN88885",NA
"VH84633","VC47261","NN88885",NA
"VH84632","VC47261","NN88885",NA
"VH84634","VC47261","NN88885",NA
"VH84525","VE27810","VC47273",NA
"VH84523","VE27810","VC47273",NA
"VH84522","VE27810","VC47273",NA
"VH84524","VE27810","VC47273",NA
"VH84527","VE27810","VC47273",NA
"VH84526","VE27810","VC47273",NA
"VH84529","VE27810","VC47273",NA
"VH84528","VE27810","VC47273",NA
"VH84224","VC47114","VE27974",NA
"VH84229","VC47114","VE27974",NA
"VH84226","VC47114","VE27974",NA
"VH84230","VC47114","VE27974",NA
"VH84228","VC47114","VE27974",NA
"VH84220","VC47114","VE27974",NA
"VH84227","VC47114","VE27974",NA
"VH84221","VC47114","VE27974",NA
"VH84225","VC47114","VE27974",NA
"VH84222","VC47114","VE27974",NA
"VH84219","VC47114","VE27974",NA
"VH84223","VC47114","VE27974",NA
"VH84700","E956520","VE27873",NA
"VH84703","E956520","VE27873",NA
"VH84701","E956520","VE27873",NA
"VH84705","E956520","VE27873",NA
"VH84706","E956520","VE27873",NA
"VH84704","E956520","VE27873",NA
"VH84702","E956520","VE27873",NA
"VH84366",NA,NA,NA
"VH84365",NA,NA,NA
"VH83779","E985208","VE26275",NA
"VH83780","E985208","VE26275",NA
"VH83781","E985208","VE26275",NA
"VH83782","E985208","VE26275",NA
"VH84652",NA,NA,NA
"VH84653",NA,NA,NA
"VH83812","VH83669",NA,NA
"VH83811","VH83669",NA,NA
"VH83813","VH83669",NA,NA
"VH83804","VE26029","VH83697",NA
"VH83801","VE26029","VH83697",NA
"VH83803","VE26029","VH83697",NA
"VH83802","VE26029","VH83697",NA
"VH83826","VE32728","NN34815",NA
"VH83828","VE32728","NN34815",NA
"VH83827","VE32728","NN34815",NA
"VH83832","VE32728","NN34815","F"
"VH83831","VE32728","NN34815","M"
"VH83829","VE32728","NN34815",NA
"VH83824","VE32728","NN34815",NA
"VH83830","VE32728","NN34815",NA
"VH83825","VE32728","NN34815",NA
"VH83823","F938316","NN88767","M"
"VH83820","F938316","NN88767","M"
"VH83822","F938316","NN88767","M"
"VH83816","F938316","NN88767",NA
"VH83818","F938316","NN88767",NA
"VH83817","F938316","NN88767",NA
"VH83821","F938316","NN88767",NA
"VH83819","F938316","NN88767",NA
"VH83815","F938316","NN88767","F"
"VH83814","F938316","NN88767","M"
"VH83893","E984640","VB55591",NA
"VH83891","E984640","VB55591",NA
"VH83892","E984640","VB55591",NA
"VH83888","E984640","VB55591",NA
"VH83889","E984640","VB55591",NA
"VH83890","E984640","VB55591",NA
"VH83875","VE32812","F491086",NA
"VH83873","VE32812","F491086",NA
"VH83874","VE32812","F491086",NA
"VH83869","VE32812","F491086",NA
"VH83868","VE32812","F491086",NA
"VH83871","VE32812","F491086",NA
"VH83872","VE32812","F491086",NA
"VH83870","VE32812","F491086",NA
"VH83791","VH84172","F491451",NA
"VH83789","VH84172","F491451",NA
"VH83790","VH84172","F491451",NA
"VH83795","VH84172","F491451",NA
"VH83794","VH84172","F491451",NA
"VH83792","VH84172","F491451",NA
"VH83787","VH84172","F491451","F"
"VH83793","VH84172","F491451",NA
"VH83788","VH84172","F491451",NA
"VH83854","F938300","VH21574",NA
"VH83853","F938300","VH21574",NA
"VH83851","F938300","VH21574",NA
"VH83856","F938300","VH21574",NA
"VH83852","F938300","VH21574",NA
"VH83857","F938300","VH21574",NA
"VH83855","F938300","VH21574",NA
"VH83838","F938301","VE32858",NA
"VH83837","F938301","VE32858",NA
"VH83834","F938301","VE32858",NA
"VH83840","F938301","VE32858","M"
"VH83839","F938301","VE32858",NA
"VH83841","F938301","VE32858","M"
"VH83842","F938301","VE32858","F"
"VH83833","F938301","VE32858",NA
"VH83836","F938301","VE32858",NA
"VH83835","F938301","VE32858",NA
"VH83864","VB54589","VH83519",NA
"VH83861","VB54589","VH83519",NA
"VH83863","VB54589","VH83519",NA
"VH83862","VB54589","VH83519",NA
"VH83867","VB54589","VH83519",NA
"VH83860","VB54589","VH83519",NA
"VH83858","VB54589","VH83519","M"
"VH83859","VB54589","VH83519",NA
"VH83866","VB54589","VH83519",NA
"VH83865","VB54589","VH83519",NA
"VH83806","F938315","VE26137",NA
"VH83810","F938315","VE26137",NA
"VH83807","F938315","VE26137","M"
"VH83808","F938315","VE26137",NA
"VH83809","F938315","VE26137","F"
"VH83805","F938315","VE26137","F"
"VH83783","VE26994",NA,NA
"VH83786","VE26994",NA,NA
"VH83784","VE26994",NA,NA
"VH83785","VE26994",NA,"M"
"VH83847","VH84091","VE32833",NA
"VH83845","VH84091","VE32833",NA
"VH83850","VH84091","VE32833",NA
"VH83843","VH84091","VE32833",NA
"VH83848","VH84091","VE32833",NA
"VH83844","VH84091","VE32833",NA
"VH83849","VH84091","VE32833",NA
"VH83846","VH84091","VE32833",NA
"VH83879","F491224","VH83593",NA
"VH83877","F491224","VH83593",NA
"VH83878","F491224","VH83593",NA
"VH83880","F491224","VH83593",NA
"VH83876","F491224","VH83593",NA
"VH83797","VH21814","F491308",NA
"VH83800","VH21814","F491308",NA
"VH83799","VH21814","F491308",NA
"VH83796","VH21814","F491308",NA
"VH83798","VH21814","F491308",NA
"VJ57518","VH84324",NA,NA
"VJ57516","VH84324",NA,NA
"VJ57513","VH84324",NA,NA
"VJ57519","VH84324",NA,NA
"VJ57517","VH84324",NA,NA
"VJ57515","VH84324",NA,NA
"VJ57514","VH84324",NA,NA
"VJ57511","H303224","E984170",NA
"VJ57507","H303224","E984170",NA
"VJ57509","H303224","E984170",NA
"VJ57512","H303224","E984170",NA
"VJ57508","H303224","E984170",NA
"VJ57506","H303224","E984170",NA
"VJ57510","H303224","E984170",NA
"VJ57505","H303224","E984170",NA
"VH99060","VE33185","VE33128",NA
"VH99056","VE33185","VE33128","F"
"VH99059","VE33185","VE33128",NA
"VH99053","VE33185","VE33128",NA
"VH99054","VE33185","VE33128",NA
"VH99055","VE33185","VE33128",NA
"VH99057","VE33185","VE33128",NA
"VH99058","VE33185","VE33128",NA
"VH99019","VH84448","VH12489",NA
"VH99021","VH84448","VH12489",NA
"VH99018","VH84448","VH12489",NA
"VH99017","VH84448","VH12489",NA
"VH99016","VH84448","VH12489",NA
"VH99020","VH84448","VH12489","M"
"VH99008","NN88987","E587328",NA
"VH99009","NN88987","E587328",NA
"VH99013","NN88987","E587328","M"
"VH99014","NN88987","E587328",NA
"VH99012","NN88987","E587328",NA
"VH99010","NN88987","E587328",NA
"VH99007","NN88987","E587328",NA
"VH99011","NN88987","E587328",NA
"VH99030","VH84001","VE26079","F"
"VH99031","VH84001","VE26079",NA
"VH99034","VH84001","VE26079",NA
"VH99033","VH84001","VE26079",NA
"VH99032","VH84001","VE26079","M"
"VH99035","VH84001","VE26079",NA
"VH99071","NN87949","E984178","M"
"VH99075","NN87949","E984178",NA
"VH99072","NN87949","E984178","F"
"VH99076","NN87949","E984178",NA
"VH99073","NN87949","E984178",NA
"VH99070","NN87949","E984178",NA
"VH99074","NN87949","E984178","F"
"VH99092","NN35693","VE27935",NA
"VH99083","NN35693","VE27935",NA
"VH99091","NN35693","VE27935",NA
"VH99088","NN35693","VE27935","M"
"VH99084","NN35693","VE27935",NA
"VH99090","NN35693","VE27935",NA
"VH99089","NN35693","VE27935",NA
"VH99087","NN35693","VE27935",NA
"VH99086","NN35693","VE27935",NA
"VH99082","NN35693","VE27935",NA
"VH99085","NN35693","VE27935",NA
"VH99078","VE26092","VE33452",NA
"VH99081","VE26092","VE33452",NA
"VH99079","VE26092","VE33452",NA
"VH99077","VE26092","VE33452",NA
"VH99080","VE26092","VE33452",NA
"VJ57503","F952300","VH12438",NA
"VH99099","F952300","VH12438",NA
"VH99100","F952300","VH12438",NA
"VJ57502","F952300","VH12438",NA
"VJ57504","F952300","VH12438",NA
"VJ57501","F952300","VH12438",NA
"VH99098","F952300","VH12438",NA
"VH99041","NN88938","VE26094","F"
"VH99039","NN88938","VE26094",NA
"VH99038","NN88938","VE26094",NA
"VH99036","NN88938","VE26094",NA
"VH99042","NN88938","VE26094","F"
"VH99037","NN88938","VE26094",NA
"VH99040","NN88938","VE26094",NA
"VH99095","VE33335","VH12450",NA
"VH99093","VE33335","VH12450","M"
"VH99097","VE33335","VH12450",NA
"VH99096","VE33335","VH12450",NA
"VH99094","VE33335","VH12450",NA
"VH99061","VE33009","VB55928",NA
"VH99067","VE33009","VB55928",NA
"VH99069","VE33009","VB55928",NA
"VH99064","VE33009","VB55928",NA
"VH99063","VE33009","VB55928",NA
"VH99068","VE33009","VB55928",NA
"VH99065","VE33009","VB55928",NA
"VH99066","VE33009","VB55928",NA
"VH99062","VE33009","VB55928",NA
"VH99045",NA,"VB54506",NA
"VH99043",NA,"VB54506",NA
"VH99044",NA,"VB54506",NA
"VH99050",NA,"VB54506",NA
"VH99047",NA,"VB54506",NA
"VH99046",NA,"VB54506",NA
"VH99048",NA,"VB54506",NA
"VH99051",NA,"VB54506",NA
"VH99052",NA,"VB54506",NA
"VH99026",NA,"C375669",NA
"VH99028",NA,"C375669",NA
"VH99029",NA,"C375669",NA
"VH99024",NA,"C375669",NA
"VH99023",NA,"C375669",NA
"VH99025",NA,"C375669",NA
"VH99027",NA,"C375669",NA
"VH99022",NA,"C375669",NA
"VH12319","VE32861","F937889",NA
"VH12315","VE32861","F937889",NA
"VH12321","VE32861","F937889",NA
"VH12320","VE32861","F937889",NA
"VH12322","VE32861","F937889",NA
"VH12314","VE32861","F937889",NA
"VH84841","VH84672","F937892",NA
"VH84838","VH84672","F937892",NA
"VH84839","VH84672","F937892",NA
"VH84836","VH84672","F937892",NA
"VH84837","VH84672","F937892",NA
"VH84840","VH84672","F937892",NA
"VH99826","VH83595","E066318",NA
