Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20221O201,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O202,o,Carys Jones,false,b,6,true,28-05-2022,,,26-04-2022,26,0,7,,true,0,15-05-2022,17-05-2022,47,15,4.60,4,7,7,0,,,,7,0,,0,0,,,,,,,0,"not hatched FON, FON, faceplated",,,,,,,,,
20221O203,o,Carys Jones,false,b,6,true,22-06-2022,,,11-04-2022,11,0,3,,,0,,,,,2.20,3,3,,0,,,,0,0,,0,0,,,,,,,0,"cold, wasp in box",,,,,,,,,
20221O204,o,Carys Jones,false,b,6,true,22-06-2022,,,18-04-2022,18,0,6,1.00,true,0,11-05-2022,12-05-2022,42,14,4.00,4,11,10,10,56,15,10,0,10,10.46,10,2,afh4277,avl6699,"01103fc0b5, 01103f5117",,,,0,"FON, not hatched, not hatched FON, faceplated",,,,,,,,,
20221O205,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O206,o,Carys Jones,false,b,6,true,13-05-2022,,,14-04-2022,14,0,2,1.00,true,0,05-05-2022,08-05-2022,38,13,4.20,4,12,8,0,,,,8,0,,0,0,,,,,,,0,"FON, not hatched FON, not hatched FON",,,,,,,,,
20221O207,o,Carys Jones,false,b,6,true,22-06-2022,,,18-04-2022,18,0,4,1.00,true,0,08-05-2022,08-05-2022,38,13,4.30,4,8,3,2,52,15,2,0,2,10.95,2,3,,atr8209,"01103fb737, atr8209",,,,0,"FON, not hatched FON, faceplated, caught female, FON",,,,,,,,,
20221O208,o,Carys Jones,false,b,6,true,22-06-2022,,,15-04-2022,15,0,6,,true,0,06-05-2022,,,,4.40,4,9,,0,,,,0,0,,0,0,,,,,,,0,"FON, not hatched FON, not hatched eggs cold, cold",,,,,,,,,
20221O209,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"hornet in box, hornet in box, hornet",,,,,,,,,
20221O21,o,Carys Jones,false,g,6,true,16-06-2022,,,14-04-2022,14,0,6,1.00,true,0,07-05-2022,08-05-2022,38,14,6.90,4,11,10,10,52,15,10,0,10,18.08,10,2,tv44361,te80789,"0700ed93cc, 011017864f",,,,0,"FON, not hatched, not hatched FON, FON, faceplated",,,,,,,,,
20221O210,o,Carys Jones,false,,6,true,22-06-2022,,,18-04-2022,18,6,6,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,cold,,,,,,,,,
20221O211,o,Carys Jones,false,b,6,true,31-05-2022,,,17-04-2022,17,0,4,1.00,true,0,06-05-2022,06-05-2022,36,13,4.50,4,7,7,7,50,15,7,0,7,11.00,7,3,afh5541,atr8151,"01103f3d0b, 01103fa49c, afh5541",,,,0,"not hatched FON, FON, faceplated, caught male",,,,,,,,,
20221O212,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O213,o,Carys Jones,false,b,6,true,22-06-2022,,,21-04-2022,21,0,3,2.00,true,0,13-05-2022,10-05-2022,40,10,3.90,4,10,10,10,54,15,10,0,10,10.51,10,2,ajy2352,atr7510,"atr7510, ajy2352",,,,0,"FON, faceplated, caught both",,,,,,,,,
20221O214,o,Carys Jones,false,b,6,true,25-05-2022,,,18-04-2022,18,0,6,1.00,true,0,10-05-2022,11-05-2022,41,14,4.10,4,10,10,0,,,,10,0,,0,2,atr8145,atr5594,"3b00183289, 01103faf5a",,,,0,"FON, not hatched FON, FON, faceplated",,,,,,,,,
20221O215,o,Carys Jones,false,b,6,true,31-05-2022,,,13-04-2022,13,0,2,1.00,true,0,05-05-2022,06-05-2022,36,14,4.50,4,10,10,10,50,15,10,0,10,10.68,10,3,ajy2215,atr8219,"011016ef44, ajy2215, atr8219",,,,0,"not hatched FON, FON, faceplated, faceplated, caught both",,,,,,,,,
20221O216,o,Carys Jones,false,b,6,true,22-06-2022,,,18-04-2022,18,0,6,1.00,true,0,10-05-2022,09-05-2022,39,12,4.10,4,10,6,6,53,15,6,0,6,10.47,6,3,,ajy2303,"ajy2220, ajy2302, ajy2303",,,,0,"FON, faceplated, caught male, caught both",,,,,,,,,
20221O217,o,Carys Jones,false,b,6,true,22-06-2022,,,21-04-2022,21,0,7,,true,0,13-05-2022,11-05-2022,41,11,3.90,4,10,8,8,55,15,8,0,8,10.98,8,3,,atr8216,"01103fa3c4, 01103fac78, atr5619",,,,0,"FON, faceplated, caught male",,,,,,,,,
20221O218,o,Carys Jones,false,b,6,true,22-06-2022,,,18-04-2022,18,0,6,1.00,true,0,10-05-2022,09-05-2022,39,12,4.70,4,10,9,9,53,15,9,0,9,11.23,9,2,ajy2304,atr4497,"ajy2304, atr4497",,,,0,"FON, FON, faceplated, caught both",,,,,,,,,
20221O219,o,Carys Jones,false,b,6,true,13-05-2022,,,17-04-2022,17,0,6,1.00,true,0,08-05-2022,08-05-2022,38,13,4.20,4,9,9,0,,,,9,0,,0,0,,,,,,,0,"blue tit in box, FON, not hatched FON",,,,,,,,,
20221O22,o,Carys Jones,false,b,6,true,16-06-2022,,,19-04-2022,19,0,3,1.00,true,0,10-05-2022,09-05-2022,39,12,3.10,3,9,9,9,53,15,9,0,9,11.12,9,3,atr8210,avl7389,"01103fc84b, 01103fc4d7, atr8210",,,,0,"FON, FON, faceplated, caught female",,,,,,,,,
20221O220,o,Carys Jones,false,b,6,true,22-06-2022,,,17-04-2022,17,0,4,1.00,true,0,08-05-2022,08-05-2022,38,13,4.70,4,9,7,7,52,15,7,0,7,11.21,7,2,atr8220,atr7437,"01103fb15d, atr7437",,,,0,"FON, not hatched FON, FON, faceplated, caught female",,,,,,,,,
20221O221,o,Carys Jones,false,b,6,true,24-05-2022,,,22-04-2022,22,0,5,0.50,true,0,13-05-2022,14-05-2022,44,13,3.00,3,10,7,0,,,,7,0,,0,0,,,,,,,0,"not hatched FON, FON, faceplated",,,,,,,,,
20221O222,o,Carys Jones,false,b,6,true,30-05-2022,,,15-04-2022,15,0,4,,true,0,05-05-2022,04-05-2022,34,12,4.10,4,8,7,7,48,15,7,0,7,10.96,7,1,atr5261,,atr5261,,,,0,"FON, faceplated, caught male",,,,,,,,,
20221O223,o,Carys Jones,false,b,6,true,30-05-2022,,,12-04-2022,12,0,3,1.00,true,0,03-05-2022,03-05-2022,33,13,3.40,3,9,9,9,47,15,9,0,9,10.80,9,3,s883744,avl6315,"01103fc3fa, 0110174ca9",,,,0,"FON, not hatched FON, FON, faceplated",,,,,,,,,
20221O224,o,Carys Jones,false,b,6,true,30-05-2022,,,10-04-2022,10,0,3,1.00,true,1,30-04-2022,05-05-2022,35,17,3.20,3,9,7,6,49,15,6,0,6,10.80,6,2,,afh5201,"01103f5e66, afh5201",,,,0,"not hatched FON, FON, faceplated, caught female",,,,,,,,,
20221O225,o,Carys Jones,false,,6,true,22-06-2022,,,21-04-2022,21,3,3,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O226,o,Carys Jones,false,b,6,true,22-06-2022,,,14-04-2022,14,0,6,1.00,true,0,06-05-2022,07-05-2022,37,14,3.90,4,10,9,9,51,15,9,0,9,11.52,9,1,,abj6469,3b00193906,,,,0,"not hatched FON, faceplated",,,,,,,,,
20221O227,o,Carys Jones,false,b,6,true,21-05-2022,,,14-04-2022,14,0,6,1.00,true,0,06-05-2022,07-05-2022,37,13,4.50,4,11,11,0,,,,11,0,,0,2,,atr5269,3b0018aa3b,,,,0,"not hatched FON, FON, faceplated",,,,,,,,,
20221O228,o,Carys Jones,false,b,6,true,30-05-2022,,,08-04-2022,8,0,3,1.00,true,0,01-05-2022,03-05-2022,33,15,4.90,4,11,11,10,47,15,10,10,0,7.53,10,1,ajy2201,,ajy2201,,"ajy2230, ajy2231, ajy2232, ajy2233, ajy2234, ajy2235, ajy2236, ajy2237, ajy2238, ajy2239",,0,"FON, FON not hatched, faceplated, caught male",,,,,,,,,
20221O229,o,Carys Jones,false,b,6,true,30-05-2022,,,09-04-2022,9,0,4,1.00,true,0,01-05-2022,01-05-2022,31,13,4.30,4,10,8,8,45,15,8,0,8,10.95,8,2,atr5636,s883732,"011017565c, atr5636",,,,0,"FON, faceplated, caught male",,,,,,,,,
20221O23,o,Carys Jones,false,b,6,true,16-06-2022,,,17-04-2022,17,0,6,1.00,true,0,10-05-2022,08-05-2022,38,11,4.60,4,11,11,11,52,15,11,0,11,11.25,11,3,atr8212,ajy2288,"011016ddf8, atr8212, ajy2288",,,,0,"FON, faceplated, caught both",,,,,,,,,
20221O230,o,Carys Jones,false,b,6,true,22-06-2022,,,25-04-2022,25,0,2,1.00,true,0,14-05-2022,15-05-2022,45,14,3.90,3,7,6,3,60,16,3,1,2,9.10,3,1,,atr7301,atr7301,,ajy2655,,0,"FON, not hatched FON, faceplated, caught female",,,,,,,,,
20221O231,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O232,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,bat in box,,,,,,,,,
20221O233,o,Carys Jones,false,b,6,true,22-06-2022,,,16-04-2022,16,0,6,,true,0,05-05-2022,06-05-2022,36,14,3.40,3,7,7,7,50,15,7,0,7,11.50,7,4,atr5618,avl6482,"avl6482, 3b00184982, atr5618",,,,0,"not hatched FON, FON, faceplated, faceplated, caught both",,,,,,,,,
20221O234,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,hornet in box,,,,,,,,,
20221O235,o,Carys Jones,false,b,6,true,22-06-2022,,,17-04-2022,17,0,6,1.00,true,0,09-05-2022,09-05-2022,39,12,4.60,4,11,11,10,53,15,11,0,10,9.86,11,3,ajy2311,j215991,"01103fb825, ajy2311, j215991",,,,0,"FON, not hatched FON, caught both, FON, faceplated, runt dead",,,,,,,,,
20221O236,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O237,o,Carys Jones,false,b,6,true,22-06-2022,,,18-04-2022,18,0,6,1.00,true,0,08-05-2022,09-05-2022,39,14,4.70,4,8,8,8,53,15,8,0,8,11.43,8,4,atr6552,atr4578,"01103fc55f, atr6552, atr457",,,,0,"not hatched FON, faceplated, caught both",,,,,,,,,
20221O238,o,Carys Jones,false,b,6,true,22-06-2022,,,16-04-2022,16,0,6,,true,0,06-05-2022,06-05-2022,36,13,4.00,3,8,8,8,50,15,8,0,8,10.39,8,3,avl7496,avl4297,"01103fcd13, 01103faf3a",,,,0,"FON, not hatched, FON, faceplated, faceplated",,,,,,,,,
20221O239,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O24,o,Carys Jones,false,,6,true,16-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O240,o,Carys Jones,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,hornet,,,,,,,,,
20221O241,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O242,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O243,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,12-04-2022,12,0,7,1.00,true,0,08-05-2022,08-05-2022,38,13,4.89,4,14,14,14,52,15,14,0,14,10.81,14,2,atr7746,ajy3208,"ajy3208, atr7746",,,,0,,,,,,,,,,
20221O244,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,19-04-2022,19,0,7,1.00,true,0,11-05-2022,12-05-2022,42,14,4.88,4,10,9,9,56,15,9,0,9,8.77,9,1,,ajy3316,ajy3316,,,,0,"FON, unhatched",,,,,,,,,
20221O245,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,17-04-2022,17,0,7,,true,0,10-05-2022,11-05-2022,41,14,4.17,4,11,11,11,55,15,11,0,11,10.85,11,2,atr7401,ajy2592,"01103faf53, ajy2592",,,,0,"FON, caught female",,,,,,,,,
20221O246,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,26-04-2022,26,6,7,,,0,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,cold eggs,,,,,,,,,
20221O247,o,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O248,o,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O249,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,15-04-2022,15,0,7,,true,0,08-05-2022,08-05-2022,38,13,4.60,4,11,11,11,52,15,11,0,11,11.40,11,1,,atr6596,atr6596,,,,0,FON,,,,,,,,,
20221O25,o,Carys Jones,false,b,6,true,31-05-2022,,,13-04-2022,13,0,6,1.00,true,0,05-05-2022,06-05-2022,36,14,4.40,4,10,10,10,50,15,10,0,10,11.07,10,3,,,"01103fca8e, 011016a5ec, atr5222",,,,0,"FON, not hatched FON, faceplated, caught female",,,,,,,,,
20221O250,o,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O251,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,14-04-2022,14,0,7,,true,0,07-05-2022,07-05-2022,37,13,4.30,4,11,11,11,51,15,11,5,6,9.89,11,1,atr6169,,atr6169,,"ajy3762, ajy3760, ajy3764, ajy3765, ajy3768",,0,FON,,,,,,,,,
20221O252,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,16-04-2022,16,0,7,1.00,true,0,11-05-2022,11-05-2022,41,13,4.53,4,13,12,12,55,15,12,1,11,10.44,12,1,,atr4693,011016b020,,ajy3947,,0,FON,,,,,,,,,
20221O253,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,16-04-2022,16,0,7,0.71,true,0,12-05-2022,12-05-2022,42,13,3.20,3,14,14,9,56,15,9,4,9,7.43,9,2,,atr8222,"01103fa84e, atr8222",,,,0,,,,,,,,,,
20221O254,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,1.00,true,0,12-05-2022,14-05-2022,44,15,3.00,3,12,11,11,58,15,11,0,11,10.33,11,3,atr5908,ajy3486,"ajy3486, 01103fc6f7, 3b001811ff",,,,0,FON,,,,,,,,,
20221O255,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,13-04-2022,13,0,7,1.00,true,0,09-05-2022,09-05-2022,39,13,4.31,4,14,14,14,53,15,14,0,14,10.29,14,3,afh2869,ajy3232,"01103fcd85, afh2869, ajy3232",,,,0,"cold, FON",,,,,,,,,
20221O256,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,15-04-2022,15,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.20,3,10,9,9,51,15,9,0,9,11.10,9,2,atr6171,avl6701,"01103fc285, avl6701",,,,0,FON,,,,,,,,,
20221O257,o,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O258,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,,true,0,10-05-2022,10-05-2022,40,13,3.40,3,10,10,10,54,15,10,0,10,10.49,10,2,afh2866,avl4718,"0110171288, 01103fd3ae",,,,0,,,,,,,,,,
20221O259,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,21-04-2022,21,0,7,,true,1,12-05-2022,12-05-2022,42,13,4.74,4,9,9,9,56,15,9,1,8,10.66,9,2,ajy3417,ajy3940,"ajy3417, 011016ee00",,ajy3629,,0,FON,,,,,,,,,
20221O26,o,Carys Jones,false,g,6,true,31-05-2022,,,15-04-2022,15,0,4,,true,0,02-05-2022,04-05-2022,34,15,6.30,4,5,5,5,48,15,5,0,5,18.88,5,2,ty69500,vz31702,"01103fd2da, 01103f9458",,,,0,"FON, faceplated",,,,,,,,,
20221O260,o,Nilo Merino Recalde,false,b,6,true,27-04-2022,,,16-04-2022,16,0,7,,,0,,,,,4.24,4,9,,0,,,,0,0,,0,0,,,,,,,0,"Nest closed at 9 eggs, with a new nest built on top",,,,,,,,,
20221O261,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,,true,1,08-05-2022,08-05-2022,38,13,,,8,8,8,52,15,8,0,8,11.15,8,2,ajy3237,ajy3769,"ajy3237, 01103fbc54",,,,0,FON,,,,,,,,,
20221O27,o,Carys Jones,false,g,6,true,31-05-2022,,,05-04-2022,5,0,9,1.00,true,0,25-04-2022,26-04-2022,26,14,5.80,4,8,7,7,40,15,7,0,7,17.74,7,2,tw41625,ty69311,"01103f3ff6, 3b0019350c",,,,0,"FON, faceplated",,,,,,,,,
20221O27A,o,Carys Jones,false,b,6,true,16-06-2022,,,17-04-2022,17,0,6,1.00,true,0,09-05-2022,09-05-2022,39,13,4.10,4,10,10,10,53,15,10,7,3,9.24,10,2,ajy2299,atr6821,"ajy2299, atr6821",,"ajy2539, ajy2535, ajy2540, ajy2542, ajy2537, ajy2534, ajy2538",,0,"FON, faceplated, caught both",,,,,,,,,
20221O28,o,Carys Jones,false,b,6,true,16-06-2022,,,18-04-2022,18,0,6,1.00,true,0,10-05-2022,09-05-2022,39,12,4.80,4,10,10,10,53,15,10,0,10,11.11,10,2,ajy2301,ajy2300,"ajy2300, ajy2301",,,,0,"FON, FON, faceplated, caught both",,,,,,,,,
20221O29,o,Carys Jones,false,g,6,true,16-06-2022,,,27-04-2022,27,2,7,,true,0,15-05-2022,15-05-2022,45,13,,,6,6,5,59,15,5,1,4,14.80,5,2,,vz31495,"01103fbcae, vz31495",,ty70336,,0,"FON, not hatched FON, not hatched FON, not hatched, FON, faceplated, caught female",,,,,,,,,
20221O3,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,14-04-2022,14,0,7,,true,0,05-05-2022,04-05-2022,34,12,3.30,3,9,9,9,48,15,9,0,9,11.86,9,3,atr5480,atr6330,"01103fc4d9, atr5480, atr6330",,,,0,,,,,,,,,,
20221O30,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O30A,o,Carys Jones,false,b,6,true,31-05-2022,,,11-04-2022,11,0,3,1.00,true,0,04-05-2022,04-05-2022,34,13,4.30,4,11,10,10,48,15,10,0,10,11.32,10,2,s883733,ajy2204,"ajy2204, s883733",,,,0,"not hatched FON, faceplated, caught female, caught male, cold",,,,,,,,,
20221O31,o,Carys Jones,false,b,6,true,31-05-2022,,,09-04-2022,9,0,4,1.00,true,0,01-05-2022,,,,4.80,4,10,,0,,,,0,0,,0,0,,,,,,,0,"not hatched, not hatched eggs cold, not hatched eggs cold, not hatch eggs cold, cold",,,,,,,,,
20221O32,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O33,o,Carys Jones,false,g,6,true,22-06-2022,,,21-04-2022,21,0,3,1.00,true,0,07-05-2022,,,,5.80,3,4,,0,,,,0,0,,0,0,,,,,,,0,"not hatched eggs cold, FON",,,,,,,,,
20221O34,o,Carys Jones,false,g,6,true,22-06-2022,,,08-05-2022,38,6,8,,,0,,,,,4.30,3,3,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O35,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O36,o,Carys Jones,false,g,6,true,22-06-2022,,,23-04-2022,23,0,7,0.67,true,0,14-05-2022,15-05-2022,45,14,4.70,3,9,9,9,59,15,9,0,9,16.19,9,3,ty69496,ty68432,"ty68432, 01103fcdbe, 01103f9877",,,,0,"FON, FON, faceplated",,,,,,,,,
20221O37,o,Carys Jones,false,g,6,true,22-06-2022,,,13-04-2022,13,0,6,,,0,,,,,6.60,4,6,,0,,,,0,0,,0,0,,,,,,,0,"FON, cold",,,,,,,,,
20221O38,o,Carys Jones,false,b,6,true,22-06-2022,,,16-04-2022,16,0,6,,true,0,08-05-2022,07-05-2022,37,12,3.10,3,10,9,8,51,15,8,0,8,11.39,8,4,avl7494,avl6489,"01103fa3d4, avl6489, avl7494",,,,0,"FON, FON, faceplated, caught both",,,,,,,,,
20221O38A,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O38B,o,Carys Jones,false,g,6,true,22-06-2022,,,01-04-2022,1,0,6,0.50,true,0,18-04-2022,23-04-2022,23,17,7.50,4,6,6,6,37,15,6,0,6,18.03,6,2,,ty69469,"01103fd4a5, ty69469",,,,0,"FON, not hatched, catching, catching attempt caught female, FON, faceplated",,,,,,,,,
20221O39,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O4,o,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,04-04-2022,4,0,7,,true,0,24-04-2022,25-04-2022,25,14,5.60,3,8,8,8,39,15,8,0,8,18.26,8,3,tl38436,ty68155,"01101785f3, 0110176f22",,,,0,,,,,,,,,,
20221O40,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O41,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O42,o,Carys Jones,false,g,6,true,29-05-2022,,,20-04-2022,20,0,7,,true,0,09-05-2022,15-05-2022,45,19,6.70,4,7,7,0,,,,6,0,,0,2,,ty69497,"01103f925a, ty69497",,,,0,"FON, not hatched FON, not hatched FON, FON, faceplated, caught female",,,,,,,,,
20221O43,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O44,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O45,o,Carys Jones,false,g,6,true,22-06-2022,,,16-04-2022,16,0,6,,true,0,05-05-2022,09-05-2022,39,17,5.20,3,7,7,7,53,15,7,0,7,18.97,7,1,ty69494,,ty69494,,,,0,"FON, not hatched, not hatched FON, not hatched FON, FON, caught male, left nesting material because of angry buzzing",,,,,,,,,
20221O46,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O47,o,Carys Jones,false,m,6,true,22-06-2022,,,17-04-2022,17,0,6,1.00,true,0,08-05-2022,09-05-2022,39,14,4.70,4,9,9,7,53,15,7,0,7,12.16,7,0,,,"01103fa179, 01103fc647",,,,0,"FON, not hatched, FON",,,,,,,,,
20221O48,o,Carys Jones,false,b,6,true,22-06-2022,,,09-04-2022,9,0,4,1.00,true,0,02-05-2022,,,,4.10,4,11,,0,,,,0,0,,0,0,,,,,,,0,"FON, not hatched eggs cold, cold",,,,,,,,,
20221O49,o,Carys Jones,false,b,6,true,22-06-2022,,,17-04-2022,17,0,6,0.33,true,0,08-05-2022,11-05-2022,41,16,3.20,3,9,6,5,55,15,5,1,5,11.04,5,2,,j215779,"01103fbc86, j215779",,,,0,"FON, faceplated, caught female",,,,,,,,,
20221O5,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O50,o,Carys Jones,false,b,6,true,30-05-2022,,,13-04-2022,13,0,6,,true,0,04-05-2022,04-05-2022,34,13,4.30,4,9,9,9,48,15,9,0,9,11.44,9,4,abj6455,,"3b00189de7, ajy2205, abj6455, atr5645",,,,0,"FON, FON, faceplated, caught both, caught female",,,,,,,,,
20221O51,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O52,o,Carys Jones,false,b,6,true,30-05-2022,,,13-04-2022,13,0,6,1.00,true,0,06-05-2022,06-05-2022,36,13,4.50,4,11,11,11,50,15,11,0,11,11.00,11,3,ajy2312,atr5645,"3b00192812, ajy2312",,,,0,"FON, not hatched FON, faceplated, caught male",,,,,,,,,
20221O53,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O54,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,20-04-2022,20,0,7,0.80,true,0,13-05-2022,13-05-2022,43,13,4.51,4,11,10,10,57,15,10,0,10,10.51,10,2,ajy3416,atr7464,"011016cb1c, ajy3416",,,,0,,,,,,,,,,
20221O55,o,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,13-04-2022,13,0,7,1.00,true,0,06-05-2022,06-05-2022,36,13,4.35,4,11,10,10,50,15,10,0,10,10.84,10,2,,atr6807,"01103fb2e5, atr6807",,,,0,"cold, FON",,,,,,,,,
20221O56,o,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,14-04-2022,14,0,7,,true,0,03-05-2022,04-05-2022,34,14,5.60,3,7,7,7,48,15,7,0,7,18.94,7,2,ty69322,pf72546,"ty69322, pf72546",,,,0,FON,,,,,,,,,
20221O57,o,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O58,o,Carys Jones,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221O59,o,Carys Jones,false,g,6,true,22-06-2022,,,11-04-2022,11,0,3,1.00,true,0,02-05-2022,03-05-2022,33,14,7.00,4,9,9,9,47,15,9,0,9,18.93,9,2,pf71378,,"01103fbf0b, pf71378",,,,0,"FON, FON not hatched, faceplated, caught male, faceplated",,,,,,,,,
