Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,AFH4854,BLUTI,1,,25/05/2019 06:49,WYT,SW48,,,,,11.5,KMM,,,,,,,,,,7,7
N,AFH4855,BLUTI,1,,25/05/2019 06:49,WYT,SW48,,,,,10.8,KMM,,,,,,,,,,7,7
N,AFH4856,BLUTI,1,,25/05/2019 06:49,WYT,SW48,,,,,10.8,KMM,,,,,,,,,,7,7
N,AFH4857,BLUTI,1,,25/05/2019 06:49,WYT,SW48,,,,,11,KMM,,,,,,,,,,7,7
R,S883469,BLUTI,5,F,12/05/2019 07:30,WYT,SW5,,,,64,10.4,KMM,,,,,M,19.9,,,,,
N,AFH4015,BLUTI,5,M,12/05/2019 07:40,WYT,SW5,,,,64.5,10.3,KMM,,,,,M,19.8,,,,,
N,AFH4091,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.4,KMM,,,,,,,,,,12,12
N,AFH4092,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.8,KMM,,,,,,,,,,12,12
N,AFH4093,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,11.8,KMM,,,,,,,,,,12,12
N,AFH4094,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.9,KMM,,,,,,,,,,12,12
N,AFH4095,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,11.3,KMM,,,,,,,,,,12,12
N,AFH4096,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.4,KMM,,,,,,,,,,12,12
N,AFH4097,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,12.1,KMM,,,,,,,,,,12,12
N,AFH4098,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,11.4,KMM,,,,,,,,,,12,12
N,AFH4099,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.8,KMM,,,,,,,,,,12,12
N,AFH4100,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,11.5,KMM,,,,,,,,,,12,12
N,AFH4101,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.6,KMM,,,,,,,,,,12,12
N,AFH4102,BLUTI,1,,16/05/2019 07:44,WYT,SW5,,,,,10.7,KMM,,,,,,,,,,12,12
O,Z628422,BLUTI,6,F,14/05/2019 14:00,WYT,SW50,89,86,,,,KMM,,,,,,,,,,,
O,Z101771,BLUTI,5,M,14/05/2019 14:00,WYT,SW50,89,86,,,,KMM,,,,,,,,,,,
N,AFH4922,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.9,KMM,,,,,,,,,,8,8
N,AFH4923,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,12.1,KMM,,,,,,,,,,8,8
N,AFH4924,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.3,KMM,,,,,,,,,,8,8
N,AFH4925,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.4,KMM,,,,,,,,,,8,8
N,AFH4926,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.2,KMM,,,,,,,,,,8,8
N,AFH4927,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.5,KMM,,,,,,,,,,8,8
N,AFH4928,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,10.9,KMM,,,,,,,,,,8,8
N,AFH4929,BLUTI,1,,23/05/2019 12:00,WYT,SW50,,,,,11.6,KMM,,,,,,,,,,8,8
O,Z100460,BLUTI,6,F,22/04/2019 09:59,WYT,SW61,89,86,,,,KMM,,,,,,,,,,,
N,AFH4373,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.9,KMM,,,,,,,,,,12,12
N,AFH4374,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,10.6,KMM,,,,,,,,,,12,12
N,AFH4375,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,10.9,KMM,,,,,,,,,,12,12
N,AFH4376,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.5,KMM,,,,,,,,,,12,12
N,AFH4377,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,12.5,KMM,,,,,,,,,,12,12
N,AFH4378,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,10.7,KMM,,,,,,,,,,12,12
N,AFH4379,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.5,KMM,,,,,,,,,,12,12
N,AFH4380,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.4,KMM,,,,,,,,,,12,12
N,AFH4381,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,12,KMM,,,,,,,,,,12,12
N,AFH4382,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.5,KMM,,,,,,,,,,12,12
N,AFH4383,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,10.5,KMM,,,,,,,,,,12,12
N,AFH4384,BLUTI,1,,20/05/2019 07:34,WYT,SW75,,,,,11.4,KMM,,,,,,,,,,12,12
R,Z629458,BLUTI,6,M,19/05/2019 07:19,WYT,SW78,,,,65,10.2,KMM,,,,,M,19.3,,,,,
O,Z628119,BLUTI,6,F,14/05/2019 14:00,WYT,SW78,89,86,,,,KMM,,,,,,,,,,,
N,AFH4912,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.2,KMM,,,,,,,,,,10,10
N,AFH4913,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.3,KMM,,,,,,,,,,10,10
N,AFH4914,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,10.8,KMM,,,,,,,,,,10,10
N,AFH4915,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.5,KMM,,,,,,,,,,10,10
N,AFH4916,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.3,KMM,,,,,,,,,,10,10
N,AFH4917,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,10.5,KMM,,,,,,,,,,10,10
N,AFH4918,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.5,KMM,,,,,,,,,,10,10
N,AFH4919,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.6,KMM,,,,,,,,,,10,10
N,AFH4920,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.3,KMM,,,,,,,,,,10,10
N,AFH4921,BLUTI,1,,23/05/2019 11:25,WYT,SW78,,,,,11.8,KMM,,,,,,,,,,10,10
O,Z101401,BLUTI,5,F,22/04/2019 09:59,WYT,SW84A,89,86,,,,KMM,,,,,,,,,,,
N,AFH4321,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.4,KMM,,,,,,,,,,11,11
N,AFH4322,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.4,KMM,,,,,,,,,,11,11
N,AFH4323,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.8,KMM,,,,,,,,,,11,11
N,AFH4324,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.3,KMM,,,,,,,,,,11,11
N,AFH4325,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.2,KMM,,,,,,,,,,11,11
N,AFH4326,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11,KMM,,,,,,,,,,11,11
N,AFH4327,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,10.8,KMM,,,,,,,,,,11,11
N,AFH4328,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.3,KMM,,,,,,,,,,11,11
N,AFH4329,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,10.8,KMM,,,,,,,,,,11,11
N,AFH4330,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,10.5,KMM,,,,,,,,,,11,11
N,AFH4331,BLUTI,1,,19/05/2019 08:19,WYT,SW84A,,,,,11.2,KMM,,,,,,,,,,11,11
R,S882648,BLUTI,5,M,15/05/2019 11:00,WYT,W1,,,,65,11.2,KK,,,,,M,19.4,,,,,
O,S882648,BLUTI,5,M,09/05/2019 07:30,WYT,W1,89,86,,,,KK,,,,,,,,,,,
O,Z101421,BLUTI,5,F,09/05/2019 07:30,WYT,W1,89,86,,,,KK,,,,,,,,,,,
N,AFH3800,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,11.3,KK,,,,,,,,,,9,9
N,AFH3601,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,9.4,KK,,,,,,,,,,9,9
N,AFH3602,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,10.9,KK,,,,,,,,,,9,9
N,AFH3603,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,10.5,KK,,,,,,,,,,9,9
N,AFH3604,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,11.4,KK,,,,,,,,,,9,9
N,AFH3605,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,9.9,KK,,,,,,,,,,9,9
N,AFH3606,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,10.9,KK,,,,,,,,,,9,9
N,AFH3607,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,11.5,KK,,,,,,,,,,9,9
N,AFH3608,BLUTI,1,,19/05/2019 12:30,WYT,W1,,,,,10.8,KK,,,,,,,,,,9,9
O,Z628507,BLUTI,6,F,09/05/2019 08:29,WYT,W101,89,86,,,,SJC,,,,,,,,,,,
R,Z628507,BLUTI,6,F,13/05/2019 08:29,WYT,W101,,,,63,11.1,SJC,,,,,M,19,,,,,
N,AFH5099,BLUTI,5,M,15/05/2019 10:19,WYT,W101,,,,62,10.8,SJC,,,,,M,19.7,,,,,
N,AFH5304,BLUTI,1,,18/05/2019 07:50,WYT,W101,,,,,11.2,SJC,,,,,,,,,,10,10
