Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
R,PF71415,GRETI,5,M,24/01/2022  09:00:00,WYT,LOG 6A,,,,76.0,18.1,ANA,,,,,M,23.5,,,,,
R,AVL6936,BLUTI,5,F,24/01/2022  09:00:00,WYT,LOG 6A,,,,62.0,10.3,SJC,,,,,M,19.1,,,,,
R,VZ31424,GRETI,5,M,24/01/2022  09:00:00,WYT,LOG 6A,,,,76.0,18.3,ANA,,,,,M,23.7,,,,,
R,Z629529,MARTI,6,,24/01/2022  09:00:00,WYT,LOG 6A,,,,63.0,10.7,SJC,,,,,M,19.3,,,,,
R,PF72590,GRETI,5,F,24/01/2022  09:00:00,WYT,LOG 6A,,,,72.0,17.3,SJC,,,,,M,21.7,,,,,
R,ATR8053,BLUTI,5,M,24/01/2022  09:00:00,WYT,LOG 6A,,,,64.0,10.8,ANA,,,,,M,19.8,,,,,
R,TY68264,GRETI,6,F,21/01/2022  10:50:00,WYT,LOG 1H,,,,74.0,17.9,AER,,,,,M,23.6,,,,,
R,AND6357,BLUTI,6,F,21/01/2022  10:50:00,WYT,LOG 1H,,,,62.0,10.6,AER,,,,,M,18.5,,,,,
R,ATR8158,BLUTI,5,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,64.0,11.9,AKK,,,,,M,19.8,,,,,
R,TY68410,GRETI,5,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,75.0,18.8,AER,,,,,M,24.6,,,,,
R,TY70082,GRETI,6,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,77.0,,AER,,,,,M,23.9,,,,,
R,AVL7896,BLUTI,6,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,64.0,11.5,AER,,,,,M,19.4,,,,,
R,TY68288,GRETI,6,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,76.0,20.4,AER,,,,,M,24.3,,,,,
R,PF72137,GRETI,5,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,73.0,17.8,AER,,,,,M,22.3,,,,,
R,VZ33341,GRETI,6,F,21/01/2022  10:50:00,WYT,LOG 1H,,,,71.0,18.0,AER,,,,,M,22.0,,,,,
R,TY68812,GRETI,5,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,73.0,18.1,AKK,,,,,M,24.4,,,,,
R,PF72537,GRETI,5,M,21/01/2022  10:50:00,WYT,LOG 1H,,,,74.0,19.4,KMM,,,,,M,22.8,,,,,
R,VZ31891,GRETI,6,F,21/01/2022  10:50:00,WYT,LOG 1H,,,,76.0,18.1,KMM,,,,,M,23.1,,,,,
R,TY68265,GRETI,6,F,21/01/2022  10:50:00,WYT,LOG 1H,,,,73.0,16.8,AER,,,,,M,21.6,,,,,
R,TY69472,GRETI,5,M,21/01/2022  10:19:59,WYT,LOG 1H,,,,71.0,17.6,KMM,,,,,M,22.1,,,,,
R,ATR6830,BLUTI,5,M,21/01/2022  10:19:59,WYT,LOG 1H,,,,63.0,11.6,AER,,,,,M,19.9,,,,,
R,TY69147,GRETI,5,F,21/01/2022  10:19:59,WYT,LOG 1H,,,,72.0,16.7,KMM,,,,,M,22.0,,,,,
R,TR43345,GRETI,6,F,21/01/2022  10:19:59,WYT,LOG 1H,,,,73.0,18.0,AER,,,,,M,22.3,,,,,
R,TW77052,GRETI,6,F,21/01/2022  10:19:59,WYT,LOG 1H,,,,74.0,17.0,KMM,,,,,M,23.1,,,,,
R,AVL6863,BLUTI,6,M,21/01/2022  10:19:59,WYT,LOG 1H,,,,66.0,10.3,KMM,,,,,M,18.3,,,,,
R,TY69461,GRETI,5,M,21/01/2022  10:19:59,WYT,LOG 1H,,,,74.0,19.6,AER,,,,,M,23.7,,,,,
R,PF72115,GRETI,5,M,21/01/2022  10:19:59,WYT,LOG 1H,,,,75.0,16.0,KMM,,,,,M,22.0,,,,,
R,PF72176,GRETI,5,F,21/01/2022  10:19:59,WYT,LOG 1H,,,,71.0,17.7,AER,,,,,M,23.2,,,,,
R,ATR7623,BLUTI,5,F,21/01/2022  09:40:00,WYT,LOG 1H,,,,63.5,10.7,SJC,,,,,M,19.5,,,,,
R,PF72199,GRETI,5,F,21/01/2022  09:40:00,WYT,LOG 1H,,,,73.0,16.9,SJC,,,,,M,22.3,,,,,
R,AVL6799,BLUTI,5,F,21/01/2022  09:40:00,WYT,LOG 1H,,,,59.0,9.8,AER,,,,,M,18.5,,,,,
R,ATR6757,BLUTI,5,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,66.0,10.7,SJC,,,,,M,20.2,,,,,
R,PF72561,GRETI,5,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,76.0,19.1,AER,,,,,M,23.5,,,,,
R,TY70297,GRETI,5,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,76.0,18.6,SJC,,,,,M,22.8,,,,,
R,VZ33368,GRETI,5,F,21/01/2022  09:40:00,WYT,LOG 1H,,,,70.0,17.0,AKK,,,,,M,23.1,,,,,
R,PF72172,GRETI,5,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,75.0,19.2,SJC,,,,,M,23.0,,,,,
R,TY70920,GRETI,5,F,21/01/2022  09:40:00,WYT,LOG 1H,,,,73.0,17.0,AER,,,,,M,23.9,,,,,
R,AVL6870,COATI,6,,21/01/2022  09:40:00,WYT,LOG 1H,,,,63.0,8.9,SJC,,,,,,,,,,,
R,PF72109,GRETI,6,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,76.0,17.8,AKK,,,,,M,23.3,,,,,
R,ATR4045,BLUTI,5,M,21/01/2022  09:40:00,WYT,LOG 1H,,,,63.0,11.0,AER,,,,,M,20.2,,,,,
R,TY68716,GRETI,5,F,21/01/2022  08:49:59,WYT,LOG 1H,,,,71.0,18.0,KMM,,,,,M,22.5,,,,,
R,TW41722,GRETI,5,F,21/01/2022  08:49:59,WYT,LOG 1H,,,,69.0,15.6,AER,,,,,M,21.6,,,,,
R,ATR8142,MARTI,5,,20/01/2022  10:50:00,WYT,LOG 4G,,,,63.0,11.1,SJC,,,,,M,19.0,,,,,
R,ATR5294,BLUTI,5,M,20/01/2022  10:30:00,WYT,LOG 4G,,,,63.0,11.2,SJC,,,,,M,19.7,,,,,
R,PF72529,GRETI,5,M,20/01/2022  10:30:00,WYT,LOG 4G,,,,77.0,18.5,SJC,,,,,M,23.2,,,,,
R,TY70289,GRETI,5,F,20/01/2022  09:59:59,WYT,LOG 4G,,,,73.0,17.6,SJC,,,,,M,22.5,,,,,
R,AVL7185,BLUTI,6,F,20/01/2022  09:59:59,WYT,LOG 4G,,,,62.0,10.3,SJC,,,,,M,18.8,,,,,
R,ATR4578,BLUTI,5,F,20/01/2022  09:40:00,WYT,LOG 4G,,,,62.5,10.0,KMM,,,,,M,18.9,,,,,
R,ATR5453,BLUTI,5,M,20/01/2022  09:40:00,WYT,LOG 4G,,,,65.0,11.3,KMM,,,,,M,19.6,,,,,
R,ATR5261,BLUTI,6,M,20/01/2022  09:40:00,WYT,LOG 4G,,,,65.0,10.9,KMM,,,,,M,19.4,,,,,
R,J215775,MARTI,6,,20/01/2022  09:40:00,WYT,LOG 4G,,,,64.0,10.9,KMM,,,,,M,18.1,,,,,
R,PF72520,GRETI,5,F,20/01/2022  09:40:00,WYT,LOG 4G,,,,74.0,18.4,KMM,,,,,M,23.5,,,,,
R,TY69325,GRETI,5,M,20/01/2022  09:40:00,WYT,LOG 4G,,,,75.0,19.0,KMM,,,,,M,23.8,,,,,
R,ABJ6459,MARTI,6,,20/01/2022  09:40:00,WYT,LOG 4G,,,,63.5,11.4,KMM,,,,,M,19.3,,,,,
R,TY69342,GRETI,5,M,20/01/2022  09:00:00,WYT,LOG 4G,,,,75.0,17.6,SJC,,,,,M,22.4,,,,,
R,AFH5541,BLUTI,6,M,20/01/2022  09:00:00,WYT,LOG 4G,,,,65.0,11.0,SJC,,,,,M,19.3,,,,,
R,AVL5089,COATI,6,,20/01/2022  09:00:00,WYT,LOG 4G,,,,60.0,8.8,SJC,,,,,,,,,,,
R,TY68801,GRETI,5,F,20/01/2022  09:00:00,WYT,LOG 4G,,,,74.0,17.4,SJC,,,,,M,22.3,,,,,
R,AVL7400,COATI,5,,20/01/2022  09:00:00,WYT,LOG 4G,,,,59.0,8.7,SJC,,,,,,,,,,,
R,AVL7363,MARTI,5,,20/01/2022  09:00:00,WYT,LOG 4G,,,,63.0,10.8,SJC,,,,,M,18.8,,,,,
R,ATR8085,BLUTI,5,M,18/01/2022  09:40:00,WYT,LOG 6A,,,,66.0,11.4,JPW,,,,,M,20.1,,,,,
R,ATR4220,BLUTI,5,F,21/01/2022  08:49:59,WYT,LOG 1H,,,,62.0,9.7,KMM,,,,,M,18.8,,,,,
R,TY68812,GRETI,5,M,21/01/2022  08:49:59,WYT,LOG 1H,,,,72.0,17.7,AER,,,,,M,24.3,,,,,
R,TY68861,GRETI,5,M,21/01/2022  08:49:59,WYT,LOG 1H,,,,73.0,18.9,AER,,,,,M,23.0,,,,,
R,PF72137,GRETI,5,M,21/01/2022  08:49:59,WYT,LOG 1H,,,,71.0,18.2,AER,,,,,M,23.4,,,,,
N,LC85934,GRSWO,6,M,25/01/2022  09:40:00,WYT,LOG 2C,,,,132.0,76.0,SJC,,,,,,,,,,,
N,ATR8173,BLUTI,5,F,25/01/2022  09:40:00,WYT,LOG 2C,,,,62.0,10.9,SJC,,,,,M,19.3,,,,,
N,ATR8172,BLUTI,6,F,25/01/2022  09:40:00,WYT,LOG 2C,,,,62.0,10.4,SJC,,,,,M,19.2,,,,,
N,TY69497,GRETI,6,F,09/02/2022  11:29:59,WYT,LOG 4G,,,,75.0,18.1,JPW,,,,,M,23.7,,,,,
N,TY69496,GRETI,5,M,09/02/2022  11:29:59,WYT,LOG 4G,,,,76.0,19.1,KMM,,,,,M,23.1,,,,,
N,TY69495,NUTHA,4,M,09/02/2022  11:29:59,WYT,LOG 4G,,,,84.0,21.8,JPW,,,,,M,21.8,,,,,
N,TY69494,GRETI,5,M,09/02/2022  10:30:00,WYT,LOG 4G,,,,75.0,17.6,AKK,,,,,M,23.0,,,,,
N,TY69493,GRETI,5,F,08/02/2022  12:00:00,WYT,LOG 7C,,,,74.0,19.1,CVJ,,,,,M,23.1,,,,,
N,TY69492,GRETI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,70.0,17.7,CVJ,,,,,M,22.7,,,,,
N,TY69491,GRETI,5,F,08/02/2022  10:30:00,WYT,LOG 7C,,,,72.0,16.4,CVJ,,,,,M,21.9,,,,,
N,TY69490,GRETI,5,F,08/02/2022  10:30:00,WYT,LOG 7C,,,,71.0,17.1,CVJ,,,,,M,22.6,,,,,
N,TY69489,GRETI,5,M,08/02/2022  10:30:00,WYT,LOG 7C,,,,76.0,17.7,CVJ,,,,,M,23.1,,,,,
N,ATR8196,BLUTI,5,M,09/02/2022  11:29:59,WYT,LOG 4G,,,,63.0,11.0,AKK,,,,,M,19.9,,,,,
N,ATR8195,BLUTI,5,F,09/02/2022  11:29:59,WYT,LOG 4G,,,,60.0,9.9,JPW,,,,,M,18.0,,,,,
N,ATR8194,BLUTI,5,F,08/02/2022  12:00:00,WYT,LOG 7C,,,,61.0,10.3,CVJ,,,,,M,17.9,,,,,
N,ATR8193,BLUTI,5,M,08/02/2022  12:00:00,WYT,LOG 7C,,,,64.0,10.1,CVJ,,,,,M,19.4,,,,,
N,ATR8192,BLUTI,5,M,08/02/2022  12:00:00,WYT,LOG 7C,,,,64.0,11.0,CVJ,,,,,M,19.6,,,,,
N,ATR8191,BLUTI,5,M,08/02/2022  12:00:00,WYT,LOG 7C,,,,63.0,,CVJ,,,,,M,19.5,,,,,
N,ATR8190,BLUTI,5,M,08/02/2022  11:19:59,WYT,LOG 7C,,,,64.0,11.0,CVJ,,,,,M,18.9,,,,,
N,ATR8189,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,61.0,10.0,CVJ,,,,,M,18.3,,,,,
N,ATR8188,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,60.0,9.7,CVJ,,,,,M,18.2,,,,,
N,ATR8187,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,62.0,10.2,CVJ,,,,,M,18.7,,,,,
N,ATR8186,BLUTI,5,M,08/02/2022  11:19:59,WYT,LOG 7C,,,,65.0,10.9,CVJ,,,,,M,19.7,,,,,
N,ATR8185,BLUTI,5,M,08/02/2022  11:19:59,WYT,LOG 7C,,,,64.0,11.0,CVJ,,,,,M,19.2,,,,,
N,ATR8181,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,62.0,10.3,CVJ,,,,,M,18.6,,,,,
N,ATR8184,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,60.0,9.7,CVJ,,,,,M,18.1,,,,,
N,ATR8183,BLUTI,5,F,08/02/2022  11:19:59,WYT,LOG 7C,,,,63.0,9.8,CVJ,,,,,M,18.3,,,,,
N,ATR8182,MARTI,5,,08/02/2022  10:30:00,WYT,LOG 7C,,,,59.0,10.1,CVJ,,,,,M,18.4,,,,,
N,ATR8180,COATI,5,,08/02/2022  10:30:00,WYT,LOG 7C,,,,61.0,8.3,CVJ,,,,,,,,,,,
N,ATR8179,BLUTI,6,F,08/02/2022  10:30:00,WYT,LOG 7C,,,,62.0,10.1,CVJ,,,,,M,18.3,,,,,
N,ATR8178,BLUTI,5,M,08/02/2022  10:30:00,WYT,LOG 7C,,,,65.0,10.6,CVJ,,,,,M,19.9,,,,,
N,ATR8177,BLUTI,6,F,08/02/2022  10:30:00,WYT,LOG 7C,,,,63.0,10.8,CVJ,,,,,M,18.9,,,,,
N,ATR8176,BLUTI,5,M,08/02/2022  10:30:00,WYT,LOG 7C,,,,63.0,10.7,CVJ,,,,,M,18.7,,,,,
N,ATR8175,BLUTI,5,F,08/02/2022  10:30:00,WYT,LOG 7C,,,,61.0,10.1,CVJ,,,,,M,18.2,,,,,
N,ATR8174,BLUTI,5,M,08/02/2022  10:30:00,WYT,LOG 7C,,,,65.0,10.8,CVJ,,,,,M,20.0,,,,,
R,VZ33379,GRETI,5,F,09/03/2022  14:19:59,WYT,LOG 6F,,,,,,KMM,,,,,,,,,,,
R,TY69152,GRETI,5,M,09/03/2022  14:19:59,WYT,LOG 6F,,,,,,KMM,,,,,,,,,,,
R,PF72179,GRETI,5,F,09/03/2022  14:19:59,WYT,LOG 6F,,,,,,KMM,,,,,,,,,,,
R,TY69024,GRETI,6,F,09/03/2022  14:19:59,WYT,LOG 6F,,,,,,KMM,,,,,,,,,,,
R,TY69488,GRETI,5,F,09/03/2022  14:19:59,WYT,LOG 6F,,,,,,KMM,,,,,,,,,,,
R,TY68253,GRETI,6,F,09/03/2022  14:19:59,WYT,LOG 6F,,,,73.0,18.3,KMM,,,,,M,22.0,,,,,
R,TY68775,GRETI,5,M,09/03/2022  14:19:59,WYT,LOG 6F,,,,76.0,19.8,KMM,,,,,M,23.1,,,,,
R,PF72196,GRETI,5,M,09/03/2022  14:19:59,WYT,LOG 6F,,,,76.0,18.8,KMM,,,,,M,23.4,,,,,
R,TY68319,GRETI,5,M,09/03/2022  14:19:59,WYT,LOG 6F,,,,76.0,19.1,KMM,,,,,M,23.4,,,,,
R,ATR4630,BLUTI,5,F,09/03/2022  14:00:00,WYT,LOG 6F,,,,61.0,10.7,KMM,,,,,M,18.9,,,,,
R,TY70939,GRETI,5,F,09/03/2022  14:00:00,WYT,LOG 6F,,,,72.0,16.6,KMM,,,,,M,22.5,,,,,
R,VZ31470,GRETI,5,F,09/03/2022  14:00:00,WYT,LOG 6F,,,,73.0,18.3,KMM,,,,,M,22.9,,,,,
R,TY68468,GRETI,5,M,09/03/2022  12:10:00,WYT,LOG 7G,,,,74.0,17.2,AER,,,,,M,23.4,,,,,
R,AFH4003,BLUTI,6,M,09/03/2022  12:10:00,WYT,LOG 7G,,,,66.0,11.0,JPW,,,,,M,19.8,,,,,
R,AVL5580,BLUTI,6,F,09/03/2022  12:10:00,WYT,LOG 7G,,,,60.0,10.9,AKK,,,,,M,19.5,,,,,
R,ATR5073,BLUTI,5,M,09/03/2022  12:10:00,WYT,LOG 7G,,,,62.0,11.0,AER,,,,,M,19.5,,,,,
R,ATR5761,BLUTI,5,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,63.0,10.3,JPW,,,,,M,18.6,,,,,
R,ATR4910,BLUTI,5,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,63.0,10.2,AER,,,,,M,19.2,,,,,
R,AFH3497,BLUTI,6,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,65.0,11.4,JPW,,,,,M,19.4,,,,,
R,TY68335,GRETI,5,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,72.0,17.6,JPW,,,,,M,22.3,,,,,
R,ATR4782,BLUTI,6,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,,,AER,,,,,,,,,,,
R,ATR8055,BLUTI,5,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,63.0,10.7,JPW,,,,,M,19.7,,,,,
R,ATR4122,BLUTI,5,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,64.0,10.7,AKK,,,,,M,20.3,,,,,
R,ATR4868,BLUTI,5,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,66.0,10.9,AER,,,,,M,19.9,,,,,
R,ATR4796,BLUTI,5,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,62.0,9.7,JPW,,,,,M,18.9,,,,,
R,ATR4826,BLUTI,5,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,61.0,10.0,AER,,,,,M,19.0,,,,,
R,ATR4944,BLUTI,5,M,09/03/2022  11:39:59,WYT,LOG 7G,,,,63.0,10.3,AKK,,,,,M,19.5,,,,,
R,AVL5501,BLUTI,6,F,09/03/2022  11:39:59,WYT,LOG 7G,,,,64.0,10.6,AER,,,,,M,19.2,,,,,
R,AVL6933,MARTI,5,,09/03/2022  10:50:00,WYT,LOG 7G,,,,64.0,10.6,JPW,,,,,M,18.7,,,,,
R,ATR4779,BLUTI,5,F,09/03/2022  10:50:00,WYT,LOG 7G,,,,60.0,10.4,AER,,,,,M,17.8,,,,,
R,ATR5037,BLUTI,5,F,09/03/2022  10:50:00,WYT,LOG 7G,,,,60.0,10.2,JPW,,,,,M,18.3,,,,,
R,ATR4917,BLUTI,5,F,09/03/2022  10:50:00,WYT,LOG 7G,,,,61.0,10.0,AER,,,,,M,19.5,,,,,
R,ATR4818,BLUTI,5,F,09/03/2022  10:50:00,WYT,LOG 7G,,,,62.0,10.3,JPW,,,,,M,19.7,,,,,
R,ATR4875,BLUTI,5,M,09/03/2022  10:50:00,WYT,LOG 7G,,,,65.0,10.8,JPW,,,,,M,19.4,,,,,
R,TY69144,GRETI,5,F,09/03/2022  10:50:00,WYT,LOG 7G,,,,72.0,17.3,JPW,,,,,M,22.5,,,,,
R,AVL6844,BLUTI,6,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,62.0,10.8,JPW,,,,,M,19.1,,,,,
R,ATR5077,BLUTI,5,M,09/03/2022  09:45:00,WYT,LOG 7G,,,,63.0,10.6,AER,,,,,M,20.4,,,,,
R,ATR4790,BLUTI,5,M,09/03/2022  09:45:00,WYT,LOG 7G,,,,63.0,11.8,AKK,,,,,M,19.9,,,,,
R,VZ33392,GRETI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,73.0,17.4,JPW,,,,,M,22.2,,,,,
R,AVH8160,BLUTI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,63.0,11.0,AER,,,,,M,18.5,,,,,
R,ATR4516,BLUTI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,62.0,10.1,JPW,,,,,M,18.3,,,,,
R,J745889,MARTI,5,,09/03/2022  09:45:00,WYT,LOG 7G,,,,62.0,11.1,AKK,,,,,M,18.9,,,,,
R,TY70975,GRETI,5,M,09/03/2022  09:45:00,WYT,LOG 7G,,,,77.0,18.0,KMM,,,,,M,23.1,,,,,
R,TY69420,GRETI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,71.0,15.2,AKK,,,,,M,21.0,,,,,
R,ATR7771,BLUTI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,63.0,10.3,AKK,,,,,M,19.1,,,,,
R,ATR7777,BLUTI,5,F,09/03/2022  09:45:00,WYT,LOG 7G,,,,60.0,9.2,JPW,,,,,M,18.7,,,,,
R,ATR6293,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,64.0,11.1,CVJ,,,,,M,19.1,,,,,
R,ATR5466,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,65.0,10.1,NMR,,,,,M,20.0,,,,,
R,ATR6398,MARTI,5,,08/03/2022  11:10:00,WYT,RESERV,,,,60.0,10.4,AER,,,,,M,18.9,,,,,
R,ATR6318,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,65.0,11.1,AER,,,,,M,19.9,,,,,
R,TY69466,GRETI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,74.0,18.8,CVJ,,,,,M,22.0,,,,,
R,TY70289,GRETI,5,F,08/03/2022  11:10:00,WYT,RESERV,,,,71.0,16.8,NMR,,,,,M,22.5,,,,,
R,ATR8151,BLUTI,5,F,08/03/2022  11:10:00,WYT,RESERV,,,,61.0,10.1,CVJ,,,,,M,19.3,,,,,
R,TY69325,GRETI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,74.0,18.9,AER,,,,,M,23.6,,,,,
R,VZ33551,GRETI,6,M,08/03/2022  11:10:00,WYT,RESERV,,,,74.0,17.8,NMR,,,,,M,23.1,,,,,
R,ATR7044,BLUTI,5,F,08/03/2022  11:10:00,WYT,RESERV,,,,61.0,10.0,CVJ,,,,,M,18.9,,,,,
R,ATR4925,BLUTI,5,F,08/03/2022  11:10:00,WYT,RESERV,,,,61.0,10.4,AER,,,,,M,18.8,,,,,
R,ATR7579,BLUTI,5,F,08/03/2022  11:10:00,WYT,RESERV,,,,61.0,10.4,NMR,,,,,M,18.9,,,,,
R,ATR5294,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,64.0,11.0,CVJ,,,,,M,19.6,,,,,
R,ATR8140,MARTI,5,,08/03/2022  11:10:00,WYT,RESERV,,,,62.0,11.2,AER,,,,,M,19.0,,,,,
R,S883733,BLUTI,6,M,08/03/2022  11:10:00,WYT,RESERV,,,,64.0,11.3,NMR,,,,,M,20.0,,,,,
R,ATR8146,MARTI,5,,08/03/2022  11:10:00,WYT,RESERV,,,,58.0,9.8,SJC,,,,,M,18.7,,,,,
R,ATR5577,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,64.0,10.6,CVJ,,,,,M,19.3,,,,,
R,AVL7370,BLUTI,6,M,08/03/2022  11:10:00,WYT,RESERV,,,,64.0,10.7,SJC,,,,,M,19.2,,,,,
R,ATR5201,BLUTI,6,F,08/03/2022  11:10:00,WYT,RESERV,,,,61.0,9.8,NMR,,,,,M,18.9,,,,,
R,AVL6485,BLUTI,6,M,08/03/2022  11:10:00,WYT,RESERV,,,,65.0,10.8,NMR,,,,,M,19.7,,,,,
R,TW41625,GRETI,6,M,08/03/2022  11:10:00,WYT,RESERV,,,,76.0,18.5,AKK,,,,,M,23.5,,,,,
R,AVL6701,BLUTI,6,F,08/03/2022  11:10:00,WYT,RESERV,,,,63.0,10.8,NMR,,,,,M,19.3,,,,,
R,ATR6171,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,63.0,10.7,AKK,,,,,M,20.0,,,,,
R,ATR5382,BLUTI,5,M,08/03/2022  11:10:00,WYT,RESERV,,,,62.0,10.1,NMR,,,,,M,19.1,,,,,
R,TL38577,GRETI,6,F,08/03/2022  09:59:59,WYT,RESERV,,,,71.0,18.1,AER,,,,,M,22.4,,,,,
R,ATR8150,COATI,5,,08/03/2022  09:59:59,WYT,RESERV,,,,58.0,8.6,NMR,,,,,M,19.5,,,,,
R,TW41871,GRETI,6,M,08/03/2022  09:59:59,WYT,RESERV,,,,76.0,17.9,CVJ,,,,,M,22.3,,,,,
R,ATR5415,BLUTI,5,,08/03/2022  09:59:59,WYT,RESERV,,,,63.0,10.4,AER,,,,,M,19.1,,,,,
R,AVL7394,BLUTI,5,M,08/03/2022  09:59:59,WYT,RESERV,,,,64.0,10.9,NMR,,,,,M,19.4,,,,,
R,TY69311,GRETI,6,F,08/03/2022  09:59:59,WYT,RESERV,,,,72.0,18.7,CVJ,,,,,M,22.8,,,,,
R,AVL7190,BLUTI,6,F,08/03/2022  09:59:59,WYT,RESERV,,,,61.0,10.5,AER,,,,,M,19.1,,,,,
R,AVL7389,BLUTI,5,F,08/03/2022  09:59:59,WYT,RESERV,,,,61.0,9.4,CVJ,,,,,M,18.8,,,,,
R,ATR5437,BLUTI,5,F,08/03/2022  09:59:59,WYT,RESERV,,,,63.0,10.6,CVJ,,,,,M,19.1,,,,,
R,ATR8148,COATI,5,,08/03/2022  09:59:59,WYT,RESERV,,,,59.0,8.3,AER,,,,,M,18.4,,,,,
R,AVL7188,BLUTI,6,F,08/03/2022  09:59:59,WYT,RESERV,,,,64.0,10.5,NMR,,,,,M,19.5,,,,,
R,ATR7799,BLUTI,5,F,08/03/2022  09:59:59,WYT,RESERV,,,,61.0,10.9,CVJ,,,,,M,18.1,,,,,
R,ATR7436,BLUTI,5,F,08/03/2022  09:59:59,WYT,RESERV,,,,60.0,10.1,CVJ,,,,,M,19.2,,,,,
R,AVL6934,BLUTI,5,M,07/03/2022  14:00:00,WYT,LOG 6I,,,,64.0,10.6,SJC,,,,,M,19.6,,,,,
R,AVL7952,BLUTI,5,M,07/03/2022  12:59:59,WYT,LOG 6I,,,,63.0,10.4,SJC,,,,,M,19.7,,,,,
R,ABJ6421,BLUTI,6,M,07/03/2022  12:59:59,WYT,LOG 6I,,,,63.0,10.8,SJC,,,,,M,19.9,,,,,
R,AVL3035,BLUTI,6,F,07/03/2022  12:59:59,WYT,LOG 6I,,,,63.5,11.0,SJC,,,,,M,19.0,,,,,
R,TV44297,GRETI,6,F,07/03/2022  12:59:59,WYT,LOG 6I,,,,74.0,19.4,SJC,,,,,M,22.7,,,,,
R,AVL7955,BLUTI,5,M,07/03/2022  12:59:59,WYT,LOG 6I,,,,64.0,11.2,SJC,,,,,M,20.3,,,,,
R,AFH3220,BLUTI,6,M,07/03/2022  12:59:59,WYT,LOG 6I,,,,64.0,10.8,SJC,,,,,M,19.2,,,,,
R,ATR4152,BLUTI,5,M,07/03/2022  12:59:59,WYT,LOG 6I,,,,63.0,10.5,SJC,,,,,M,19.4,,,,,
R,ATR6797,BLUTI,5,F,25/02/2022  10:50:00,WYT,FS (FI,,,,62.0,10.4,SJC,,,,,M,18.2,,,,,
R,ATR4049,BLUTI,5,F,25/02/2022  10:50:00,WYT,FS (FI,,,,60.0,9.8,AKK,,,,,M,18.6,,,,,
R,TY68758,GRETI,5,F,25/02/2022  10:50:00,WYT,FS (FI,,,,74.0,18.0,AKK,,,,,M,23.5,,,,,
R,AVL7185,BLUTI,6,F,09/02/2022  12:00:00,WYT,LOG 4G,,,,61.0,10.8,AKK,,,,,M,19.0,,,,,
R,ATR6381,BLUTI,5,F,09/02/2022  12:00:00,WYT,LOG 4G,,,,62.0,10.6,JPW,,,,,M,18.0,,,,,
R,ATR7464,BLUTI,5,F,09/02/2022  12:00:00,WYT,LOG 4G,,,,61.0,10.5,JPW,,,,,M,18.4,,,,,
