Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,ATR6988,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,8.8,KBB,,,,,,,,,,8,8
N,ATR6989,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,10.9,KBB,,,,,,,,,,8,8
N,ATR6990,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,10.5,KBB,,,,,,,,,,8,8
N,ATR6991,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,11.4,KBB,,,,,,,,,,8,8
N,ATR6992,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,10.9,KBB,,,,,,,,,,8,8
N,ATR6993,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,10.5,KBB,,,,,,,,,,8,8
P,ATR6994,BLUTI,1,,31/05/2021  09:24:59,WYT,CP113,,,,,10.3,KBB,,,,,,,,,,8,8
R,F938669,BLUTI,6,F,27/05/2021  10:30:00,WYT,CP113,,,,60.0,10.4,KBB,,,,,M,18.8,,,,,
O,F938669,BLUTI,6,F,22/05/2021  10:19:59,WYT,CP113,89,86,,,,KBB,,,,,,,,,,,
O,AFH2853,BLUTI,6,M,18/05/2021  11:35:00,WYT,CP115,89,86,,,,KBB,,,,,,,,,,,
N,ATR6843,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.1,KBB,,,,,,,,,,11,11
N,ATR6844,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6845,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.6,KBB,,,,,,,,,,11,11
N,ATR6846,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,12.1,KBB,,,,,,,,,,11,11
N,ATR6847,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.4,KBB,,,,,,,,,,11,11
N,ATR6848,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,12.0,KBB,,,,,,,,,,11,11
N,ATR6849,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,10.9,KBB,,,,,,,,,,11,11
N,ATR6850,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.4,KBB,,,,,,,,,,11,11
N,ATR6851,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.5,KBB,,,,,,,,,,11,11
N,ATR6852,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,11.3,KBB,,,,,,,,,,11,11
N,ATR6853,BLUTI,1,,27/05/2021  10:40:00,WYT,CP115,,,,,10.9,KBB,,,,,,,,,,11,11
O,S882784,BLUTI,6,F,18/05/2021  11:35:00,WYT,CP115,89,86,,,,KBB,,,,,,,,,,,
R,AFH3790,BLUTI,6,M,09/06/2021  09:55:00,WYT,CP116,,,,64.0,10.6,KBB,,,,,M,19.6,,,,,
N,ATR7100,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,10.9,KBB,,,,,,,,,,7,7
N,ATR7101,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,10.4,KBB,,,,,,,,,,7,7
N,ATR7102,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,11.1,KBB,,,,,,,,,,7,7
N,ATR7103,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,9.8,KBB,,,,,,,,,,7,7
N,ATR7104,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,10.2,KBB,,,,,,,,,,7,7
N,ATR7105,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,11.2,KBB,,,,,,,,,,7,7
N,ATR7106,BLUTI,1,,11/06/2021  09:45:00,WYT,CP116,,,,,11.0,KBB,,,,,,,,,,7,7
R,AFH5652,BLUTI,6,F,09/06/2021  09:45:00,WYT,CP116,,,,61.0,10.8,KBB,,,,,M,18.5,,,,,
O,AFH5652,BLUTI,6,M,02/06/2021  09:49:59,WYT,CP116,89,86,,,,KBB,,,,,,,,,,,
R,AFH2779,BLUTI,5,M,27/05/2021  09:59:59,WYT,CP118,,,,60.0,10.5,KBB,,,,,M,19.0,,,,,
O,AFH2779,BLUTI,5,M,22/05/2021  10:15:00,WYT,CP118,89,86,,,,KBB,,,,,,,,,,,
O,AFH4117,BLUTI,6,F,22/05/2021  10:15:00,WYT,CP118,89,86,,,,KBB,,,,,,,,,,,
N,ATR6977,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.8,KBB,,,,,,,,,,10,10
N,ATR6978,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.5,KBB,,,,,,,,,,10,10
N,ATR6979,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.6,KBB,,,,,,,,,,10,10
N,ATR6980,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.6,KBB,,,,,,,,,,10,10
N,ATR6981,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.9,KBB,,,,,,,,,,10,10
N,ATR6982,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.9,KBB,,,,,,,,,,10,10
N,ATR6983,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,11.3,KBB,,,,,,,,,,10,10
N,ATR6984,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,9.8,KBB,,,,,,,,,,10,10
N,ATR6985,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,11.1,KBB,,,,,,,,,,10,10
N,ATR6986,BLUTI,1,,31/05/2021  09:00:00,WYT,CP118,,,,,10.7,KBB,,,,,,,,,,10,10
N,ATR7030,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,11.9,KBB,,,,,,,,,,8,8
N,ATR7031,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,10.2,KBB,,,,,,,,,,8,8
N,ATR7032,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,11.8,KBB,,,,,,,,,,8,8
N,ATR7033,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,12.0,KBB,,,,,,,,,,8,8
N,ATR7034,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,11.1,KBB,,,,,,,,,,8,8
N,ATR7035,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,11.0,KBB,,,,,,,,,,8,8
N,ATR7036,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,11.4,KBB,,,,,,,,,,8,8
N,ATR7037,BLUTI,1,,01/06/2021  09:20:00,WYT,CP120,,,,,10.6,KBB,,,,,,,,,,8,8
N,ATR6890,BLUTI,5,M,28/05/2021  09:30:00,WYT,CP120,,,,65.0,10.9,KBB,,,,,M,19.7,,,,,
N,ATR6891,BLUTI,5,F,28/05/2021  09:49:59,WYT,CP120,,,,61.0,10.9,KBB,,,,,M,19.4,,,,,
O,AFH3630,BLUTI,6,M,25/05/2021  09:00:00,WYT,CP125,89,86,,,,KBB,,,,,,,,,,,
N,ATR7065,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,11.0,KBB,,,,,,,,,,10,10
N,ATR7066,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,10.0,KBB,,,,,,,,,,10,10
N,ATR7067,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,9.5,KBB,,,,,,,,,,10,10
N,ATR7068,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,9.8,KBB,,,,,,,,,,10,10
N,ATR7069,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,9.9,KBB,,,,,,,,,,10,10
N,ATR7070,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,9.7,KBB,,,,,,,,,,10,10
N,ATR7071,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,11.0,KBB,,,,,,,,,,10,10
N,ATR7072,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,10.3,KBB,,,,,,,,,,10,10
N,ATR7073,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,10.5,KBB,,,,,,,,,,10,10
N,ATR7074,BLUTI,1,,03/06/2021  09:14:59,WYT,CP125,,,,,10.4,KBB,,,,,,,,,,10,10
O,AVL5113,BLUTI,6,F,25/05/2021  09:00:00,WYT,CP125,89,86,,,,KBB,,,,,,,,,,,
N,ATR6943,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,11.1,KBB,,,,,,,,,,12,12
N,ATR6944,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,11.3,KBB,,,,,,,,,,12,12
N,ATR6945,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,11.4,KBB,,,,,,,,,,12,12
N,ATR6946,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.4,KBB,,,,,,,,,,12,12
N,ATR6947,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.3,KBB,,,,,,,,,,12,12
N,ATR6948,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,11.2,KBB,,,,,,,,,,12,12
N,ATR6949,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.6,KBB,,,,,,,,,,12,12
N,ATR6950,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.0,KBB,,,,,,,,,,12,12
N,ATR6951,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.0,KBB,,,,,,,,,,12,12
N,ATR6952,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,11.2,KBB,,,,,,,,,,12,12
N,ATR6953,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.7,KBB,,,,,,,,,,12,12
N,ATR6954,BLUTI,1,,30/05/2021  09:40:00,WYT,CP127,,,,,10.1,KBB,,,,,,,,,,12,12
R,Z628895,BLUTI,6,F,26/05/2021  07:50:00,WYT,CP127,,,,62.0,10.3,KBB,,,,,M,18.2,,,,,
O,AVL4910,BLUTI,6,M,21/05/2021  08:49:59,WYT,CP127,89,86,,,,KBB,,,,,,,,,,,
O,AFH3755,BLUTI,6,F,15/05/2021  15:20:00,WYT,CP128,89,86,,,,KBB,,,,,,,,,,,
N,ATR6758,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,11.4,KBB,,,,,,,,,,8,8
N,ATR6759,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,11.7,KBB,,,,,,,,,,8,8
N,ATR6760,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,10.1,KBB,,,,,,,,,,8,8
N,ATR6761,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,11.0,KBB,,,,,,,,,,8,8
N,ATR6762,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,10.6,KBB,,,,,,,,,,8,8
N,ATR6763,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,10.5,KBB,,,,,,,,,,8,8
N,ATR6764,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,10.3,KBB,,,,,,,,,,8,8
N,ATR6765,BLUTI,1,,25/05/2021  09:30:00,WYT,CP129,,,,,11.0,KBB,,,,,,,,,,8,8
O,AVL4656,BLUTI,5,F,17/05/2021  07:40:00,WYT,CP129,89,86,,,,KBB,,,,,,,,,,,
O,AVL5186,BLUTI,6,M,17/05/2021  07:40:00,WYT,CP129,89,86,,,,KBB,,,,,,,,,,,
N,ATR6874,BLUTI,1,,27/05/2021  13:30:00,WYT,CP133,,,,,11.3,KBB,,,,,,,,,,5,5
N,ATR6875,BLUTI,1,,27/05/2021  13:30:00,WYT,CP133,,,,,11.2,KBB,,,,,,,,,,5,5
N,ATR6876,BLUTI,1,,27/05/2021  13:30:00,WYT,CP133,,,,,11.4,KBB,,,,,,,,,,5,5
N,ATR6877,BLUTI,1,,27/05/2021  13:30:00,WYT,CP133,,,,,11.3,KBB,,,,,,,,,,5,5
N,ATR6878,BLUTI,1,,27/05/2021  13:30:00,WYT,CP133,,,,,11.3,KBB,,,,,,,,,,5,5
R,AVL5212,BLUTI,5,M,23/05/2021  09:00:00,WYT,CP133,,,,62.0,10.6,KBB,,,,,M,19.7,,,,,
N,ATR6748,BLUTI,5,F,23/05/2021  08:49:59,WYT,CP133,,,,60.0,11.5,KBB,,,,,M,19.1,,,,,
O,AFH2769,BLUTI,5,M,18/05/2021  06:30:00,WYT,CP134,89,86,,,,KBB,,,,,,,,,,,
N,ATR6833,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.1,KBB,,,,,,,,,,9,9
N,ATR6834,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.5,KBB,,,,,,,,,,9,9
N,ATR6835,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.9,KBB,,,,,,,,,,9,9
N,ATR6836,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,9.8,KBB,,,,,,,,,,9,9
N,ATR6837,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.8,KBB,,,,,,,,,,9,9
N,ATR6838,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.4,KBB,,,,,,,,,,9,9
N,ATR6839,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,11.2,KBB,,,,,,,,,,9,9
N,ATR6840,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,10.5,KBB,,,,,,,,,,9,9
N,ATR6841,BLUTI,1,,27/05/2021  09:00:00,WYT,CP134,,,,,11.8,KBB,,,,,,,,,,9,9
O,J215635,BLUTI,6,F,18/05/2021  06:30:00,WYT,CP134,89,86,,,,KBB,,,,,,,,,,,
O,AFH2772,BLUTI,5,M,22/05/2021  07:19:59,WYT,CP137,89,86,,,,KBB,,,,,,,,,,,
R,AFH2777,BLUTI,5,F,27/05/2021  08:49:59,WYT,CP137,,,,62.0,10.2,KBB,,,,,M,18.1,,,,,
O,AFH2777,BLUTI,5,F,22/05/2021  07:19:59,WYT,CP137,89,86,,,,KBB,,,,,,,,,,,
N,ATR7019,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR7020,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.5,KBB,,,,,,,,,,11,11
N,ATR7021,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.6,KBB,,,,,,,,,,11,11
N,ATR7022,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.2,KBB,,,,,,,,,,11,11
N,ATR7023,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.2,KBB,,,,,,,,,,11,11
N,ATR7024,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,10.5,KBB,,,,,,,,,,11,11
N,ATR7025,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.5,KBB,,,,,,,,,,11,11
N,ATR7026,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,10.4,KBB,,,,,,,,,,11,11
N,ATR7027,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,10.5,KBB,,,,,,,,,,11,11
N,ATR7028,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,10.8,KBB,,,,,,,,,,11,11
N,ATR7029,BLUTI,1,,31/05/2021  12:14:59,WYT,CP137,,,,,11.2,KBB,,,,,,,,,,11,11
O,J215643,BLUTI,6,F,26/04/2021  09:59:59,WYT,CP140,89,86,,,,KBB,,,,,,,,,,,
N,ATR6724,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,10.0,KBB,,,,,,,,,,13,13
N,ATR6725,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.7,KBB,,,,,,,,,,13,13
N,ATR6726,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.6,KBB,,,,,,,,,,13,13
N,ATR6727,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.5,KBB,,,,,,,,,,13,13
N,ATR6728,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.6,KBB,,,,,,,,,,13,13
N,ATR6729,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.5,KBB,,,,,,,,,,13,13
N,ATR6730,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.5,KBB,,,,,,,,,,13,13
N,ATR6731,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.5,KBB,,,,,,,,,,13,13
N,ATR6732,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,7.8,KBB,,,,,,,,,,13,13
N,ATR6733,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.7,KBB,,,,,,,,,,13,13
N,ATR6734,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,9.7,KBB,,,,,,,,,,13,13
N,ATR6735,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,7.7,KBB,,,,,,,,,,13,13
N,ATR6736,BLUTI,1,,22/05/2021  08:10:00,WYT,CP141,,,,,8.5,KBB,,,,,,,,,,13,13
R,S883457,BLUTI,6,M,18/05/2021  10:15:00,WYT,CP141,,,,62.0,10.3,KBB,,,,,M,19.3,,,,,
R,AND6341,BLUTI,6,F,18/05/2021  10:19:59,WYT,CP141,,,,62.0,10.2,KBB,,,,,M,18.7,,,,,
O,AFH3506,BLUTI,6,F,02/05/2021  09:59:59,WYT,CP142,89,86,,,,KBB,,,,,,,,,,,
O,AFH3969,BLUTI,6,M,17/05/2021  09:20:00,WYT,CP143,89,86,,,,KBB,,,,,,,,,,,
N,ATR6806,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.6,KBB,,,,,,,,,,11,11
N,ATR6807,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.2,KBB,,,,,,,,,,11,11
N,ATR6808,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6809,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.6,KBB,,,,,,,,,,11,11
N,ATR6810,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.3,KBB,,,,,,,,,,11,11
N,ATR6811,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,10.8,KBB,,,,,,,,,,11,11
N,ATR6812,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,12.3,KBB,,,,,,,,,,11,11
N,ATR6813,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6814,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6815,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6816,BLUTI,1,,26/05/2021  10:15:00,WYT,CP143,,,,,11.0,KBB,,,,,,,,,,11,11
O,S882794,BLUTI,6,F,17/05/2021  09:20:00,WYT,CP143,89,86,,,,KBB,,,,,,,,,,,
N,ATR7013,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,11.2,KBB,,,,,,,,,,6,6
N,ATR7014,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,10.4,KBB,,,,,,,,,,6,6
N,ATR7015,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,11.8,KBB,,,,,,,,,,6,6
N,ATR7016,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,11.7,KBB,,,,,,,,,,6,6
N,ATR7017,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,11.0,KBB,,,,,,,,,,6,6
N,ATR7018,BLUTI,1,,31/05/2021  11:45:00,WYT,CP145,,,,,11.6,KBB,,,,,,,,,,6,6
O,AFH4296,BLUTI,6,M,22/05/2021  09:10:00,WYT,CP145,89,86,,,,KBB,,,,,,,,,,,
O,Z101486,BLUTI,6,F,22/05/2021  09:10:00,WYT,CP145,89,86,,,,KBB,,,,,,,,,,,
N,ATR7005,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,10.9,KBB,,,,,,,,,,8,8
N,ATR7006,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.0,KBB,,,,,,,,,,8,8
N,ATR7007,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.5,KBB,,,,,,,,,,8,8
N,ATR7008,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.1,KBB,,,,,,,,,,8,8
N,ATR7009,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,10.7,KBB,,,,,,,,,,8,8
N,ATR7010,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.1,KBB,,,,,,,,,,8,8
N,ATR7011,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.3,KBB,,,,,,,,,,8,8
N,ATR7012,BLUTI,1,,31/05/2021  11:15:00,WYT,CP146,,,,,11.1,KBB,,,,,,,,,,8,8
R,AVL7485,BLUTI,5,F,27/05/2021  12:40:00,WYT,CP146,,,,61.0,10.6,KBB,,,,,M,18.3,,,,,
O,Z627910,BLUTI,6,M,22/05/2021  11:29:59,WYT,CP146,89,86,,,,KBB,,,,,,,,,,,
O,AFH2755,BLUTI,5,F,19/05/2021  09:45:00,WYT,CP148,89,86,,,,KBB,,,,,,,,,,,
N,ATR6892,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,11.4,KBB,,,,,,,,,,9,9
N,ATR6893,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,12.3,KBB,,,,,,,,,,9,9
N,ATR6894,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,11.5,KBB,,,,,,,,,,9,9
N,ATR6895,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,10.7,KBB,,,,,,,,,,9,9
N,ATR6896,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,11.0,KBB,,,,,,,,,,9,9
N,ATR6897,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,10.6,KBB,,,,,,,,,,9,9
N,ATR6898,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,11.5,KBB,,,,,,,,,,9,9
N,ATR6899,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,12.0,KBB,,,,,,,,,,9,9
N,ATR6900,BLUTI,1,,28/05/2021  10:40:00,WYT,CP148,,,,,10.9,KBB,,,,,,,,,,9,9
R,AVL5138,BLUTI,5,M,24/05/2021  12:30:00,WYT,CP148,,,,64.0,10.9,KBB,,,,,M,19.2,,,,,
O,AVL5138,BLUTI,5,M,19/05/2021  09:45:00,WYT,CP148,89,86,,,,KBB,,,,,,,,,,,
N,ATR6863,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.3,KBB,,,,,,,,,,11,11
N,ATR6864,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.3,KBB,,,,,,,,,,11,11
N,ATR6865,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.5,KBB,,,,,,,,,,11,11
N,ATR6866,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.1,KBB,,,,,,,,,,11,11
N,ATR6867,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,10.5,KBB,,,,,,,,,,11,11
N,ATR6868,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.0,KBB,,,,,,,,,,11,11
N,ATR6869,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,10.9,KBB,,,,,,,,,,11,11
N,ATR6870,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.7,KBB,,,,,,,,,,11,11
N,ATR6871,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.3,KBB,,,,,,,,,,11,11
N,ATR6872,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.6,KBB,,,,,,,,,,11,11
N,ATR6873,BLUTI,1,,27/05/2021  12:45:00,WYT,CP149,,,,,11.6,KBB,,,,,,,,,,11,11
O,AVL5009,BLUTI,6,F,18/05/2021  10:54:59,WYT,CP149,89,86,,,,KBB,,,,,,,,,,,
O,AVL7486,BLUTI,6,M,18/05/2021  10:54:59,WYT,CP149,89,86,,,,KBB,,,,,,,,,,,
R,VZ31676,GRETI,6,F,01/06/2021  10:30:00,WYT,CP15,,,,73.0,18.6,KBB,,,,,M,22.8,,,,,
O,VZ31676,GRETI,6,F,27/05/2021  12:24:59,WYT,CP15,89,86,,,,KBB,,,,,,,,,,,
N,ATR6928,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,9.5,KBB,,,,,,,,,,6,6
N,ATR6929,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,10.5,KBB,,,,,,,,,,6,6
N,ATR6930,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,10.7,KBB,,,,,,,,,,6,6
N,ATR6931,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,9.8,KBB,,,,,,,,,,6,6
N,ATR6932,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,10.5,KBB,,,,,,,,,,6,6
N,ATR6933,BLUTI,1,,29/05/2021  10:09:59,WYT,CP150,,,,,10.6,KBB,,,,,,,,,,6,6
R,AVL4913,BLUTI,5,F,25/05/2021  10:40:00,WYT,CP150,,,,62.0,10.4,KBB,,,,,M,17.8,,,,,
O,AVL4913,BLUTI,5,F,20/05/2021  10:09:59,WYT,CP150,89,86,,,,KBB,,,,,,,,,,,
N,ATR7058,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,9.8,KBB,,,,,,,,,,6,6
N,ATR7059,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,10.2,KBB,,,,,,,,,,6,6
N,ATR7060,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,10.8,KBB,,,,,,,,,,6,6
N,ATR7061,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,10.5,KBB,,,,,,,,,,6,6
N,ATR7062,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,10.1,KBB,,,,,,,,,,6,6
N,ATR7063,BLUTI,1,,02/06/2021  10:44:59,WYT,CP151,,,,,10.3,KBB,,,,,,,,,,6,6
R,AVL4643,BLUTI,5,F,29/05/2021  09:34:59,WYT,CP151,,,,61.0,9.9,KBB,,,,,M,17.8,,,,,
R,AVL5060,BLUTI,5,F,20/05/2021  10:19:59,WYT,CP152,,,,62.0,10.5,KBB,,,,,M,19.1,,,,,
O,AVL5020,BLUTI,6,M,15/05/2021  16:15:00,WYT,CP152,89,86,,,,KBB,,,,,,,,,,,
N,ATR6749,BLUTI,1,,23/05/2021  11:00:00,WYT,CP152,,,,,11.0,KBB,,,,,,,,,,9,9
N,ATR6750,BLUTI,1,,23/05/2021  11:00:00,WYT,CP152,,,,,11.0,KBB,,,,,,,,,,9,9
N,ATR6751,BLUTI,1,,23/05/2021  11:00:00,WYT,CP152,,,,,11.1,KBB,,,,,,,,,,9,9
